Rid;status;fecha_dictamen
26036;aprobado;2012-04-14
26039;aprobado;2012-04-28
26040;aprobado;2019-07-13
26041;rechazado;2019-08-12
26043;aprobado;2006-07-07
26044;rechazado;2009-06-02
26046;aprobado;2015-11-25
26047;rechazado;2018-02-07
26049;aprobado;2019-03-15
26050;aprobado;2014-06-07
26051;rechazado;2016-11-29
26052;aprobado;2017-02-08
26053;rechazado;2017-07-02
26057;rechazado;1988-07-12
26058;rechazado;2018-12-09
26060;rechazado;2001-08-08
26063;rechazado;2016-02-26
26065;rechazado;2018-04-27
26066;rechazado;2018-10-17
26067;rechazado;2017-11-14
26068;rechazado;1983-06-20
26070;rechazado;2005-06-04
26071;aprobado;2001-10-29
26073;rechazado;2019-06-09
26074;rechazado;1999-06-08
26077;aprobado;2019-05-09
26078;rechazado;2018-04-21
26079;aprobado;1998-05-10
26080;aprobado;2017-12-25
26081;rechazado;2015-07-30
26082;rechazado;2008-12-31
26083;aprobado;2013-04-24
26086;rechazado;2004-06-23
26087;aprobado;2018-07-15
26088;aprobado;2019-05-22
26089;aprobado;2019-06-11
26090;rechazado;2019-07-03
26092;rechazado;2010-03-15
26094;aprobado;2018-04-14
26095;rechazado;2019-03-25
26096;rechazado;2014-01-05
26098;rechazado;2018-10-30
26099;rechazado;2005-04-25
26100;aprobado;2011-01-11
26101;rechazado;2016-07-19
26102;aprobado;2004-07-07
26103;aprobado;2013-05-27
26104;rechazado;2019-02-17
26105;rechazado;2013-01-14
26106;aprobado;2014-03-30
26107;rechazado;2015-02-03
26108;rechazado;2015-05-09
26109;aprobado;2014-03-24
26111;aprobado;1993-01-19
26112;aprobado;2019-07-03
26113;aprobado;2018-07-07
26114;rechazado;1997-06-26
26115;aprobado;2016-02-26
26116;aprobado;2013-02-13
26117;rechazado;2015-06-05
26119;aprobado;2016-08-15
26121;aprobado;2006-09-02
26123;aprobado;1997-03-10
26124;rechazado;2018-06-20
26125;rechazado;2014-06-19
26126;aprobado;2019-01-16
26127;aprobado;2012-03-24
26128;rechazado;2011-11-19
26129;rechazado;2019-06-12
26130;aprobado;1975-01-22
26131;rechazado;2013-03-08
26132;rechazado;2016-12-09
26133;rechazado;2006-09-12
26134;rechazado;2018-05-17
26135;aprobado;2012-12-21
26139;rechazado;2007-10-21
26140;aprobado;2019-08-20
26141;aprobado;2004-06-08
26142;aprobado;2019-03-27
26143;rechazado;2017-06-02
26144;aprobado;2006-10-03
26147;rechazado;2018-12-03
26148;aprobado;2011-01-25
26149;aprobado;1988-02-05
26150;aprobado;2019-06-30
26152;aprobado;2017-10-15
26154;rechazado;2018-05-21
26155;rechazado;2019-04-20
26159;rechazado;2014-11-06
26160;rechazado;2001-05-25
26161;rechazado;2014-08-10
26163;aprobado;2018-11-14
26164;aprobado;2009-05-06
26165;rechazado;2019-03-24
26166;rechazado;2009-03-12
26168;rechazado;2010-04-27
26170;rechazado;2007-11-24
26171;aprobado;2005-01-12
26172;aprobado;2018-04-19
26173;aprobado;1989-06-21
26174;rechazado;2011-01-06
26176;aprobado;2012-08-14
26178;aprobado;2019-02-17
26181;rechazado;2007-06-14
26185;rechazado;1967-04-03
26187;rechazado;1997-04-18
26188;rechazado;1993-11-22
26189;rechazado;1997-08-14
26191;rechazado;2017-03-04
26193;rechazado;2014-10-12
26194;aprobado;2019-08-30
26195;rechazado;2012-04-27
26196;rechazado;2019-05-22
26197;aprobado;2012-11-22
26200;rechazado;1997-07-17
26201;aprobado;2019-08-25
26204;rechazado;2019-04-13
26206;rechazado;1997-12-11
26211;rechazado;2015-08-16
26214;aprobado;2018-12-05
26215;aprobado;2019-03-07
26216;aprobado;2019-08-25
26218;rechazado;2017-12-08
26219;aprobado;2008-07-31
26222;aprobado;1986-05-03
26223;rechazado;2016-08-30
26226;aprobado;2018-08-01
26228;rechazado;2004-11-30
26229;aprobado;1994-04-09
26231;rechazado;2015-04-24
26232;rechazado;2006-06-25
26236;rechazado;2017-07-03
26239;rechazado;1990-09-12
26241;aprobado;2019-07-08
26242;aprobado;2005-10-13
26244;rechazado;2018-10-24
26245;rechazado;2018-11-03
26247;rechazado;2018-02-20
26248;aprobado;2010-01-21
26250;aprobado;2017-11-08
26251;rechazado;2015-05-25
26253;aprobado;2018-10-02
26254;rechazado;2013-12-19
26258;aprobado;2018-09-08
26259;aprobado;2015-05-30
26261;aprobado;2019-08-21
26262;aprobado;2018-10-13
26265;aprobado;2012-07-20
26266;aprobado;2019-08-25
26267;rechazado;2019-07-20
26268;rechazado;2019-04-17
26269;rechazado;1966-01-27
26270;rechazado;2019-06-29
26271;rechazado;2008-04-13
26272;aprobado;2008-07-28
26273;aprobado;2019-01-24
26274;rechazado;1965-08-03
26275;aprobado;2017-12-05
26276;rechazado;2019-03-20
26278;rechazado;2019-08-06
26280;rechazado;2006-07-21
26282;rechazado;2012-06-20
26284;aprobado;2019-05-31
26287;rechazado;1998-04-18
26290;rechazado;2018-01-21
26294;rechazado;2018-04-12
26295;aprobado;2018-12-27
26296;rechazado;2015-07-16
26298;rechazado;2015-03-28
26299;rechazado;2018-09-15
26302;rechazado;2016-05-08
26303;rechazado;2014-06-01
26304;aprobado;2019-07-25
26305;rechazado;1995-02-07
26307;aprobado;2014-11-17
26308;aprobado;2018-06-20
26311;rechazado;1992-12-16
26313;aprobado;2017-08-20
26314;rechazado;2018-03-15
26317;aprobado;2019-01-25
26320;aprobado;2012-05-05
26321;rechazado;2014-03-16
26324;rechazado;2014-10-26
26325;rechazado;2016-07-01
26326;aprobado;2019-07-01
26327;aprobado;2019-02-03
26329;rechazado;2019-06-29
26331;aprobado;2019-08-25
26333;rechazado;2016-06-22
26335;aprobado;2002-01-05
26336;rechazado;2013-04-13
26338;rechazado;1993-05-13
26341;rechazado;2009-07-12
26342;rechazado;2019-07-29
26344;rechazado;2015-10-22
26345;rechazado;2008-08-06
26347;rechazado;2012-05-22
26349;rechazado;1954-09-05
26350;rechazado;1968-08-14
26351;aprobado;2019-07-09
26352;rechazado;2009-10-26
26353;aprobado;2013-10-06
26358;aprobado;2017-03-22
26359;aprobado;2009-12-28
26361;aprobado;1998-06-29
26363;rechazado;2017-06-29
26364;aprobado;1995-10-27
26365;rechazado;2017-11-04
26368;aprobado;2014-11-02
26369;rechazado;2014-06-23
26370;aprobado;2000-02-24
26371;aprobado;2008-06-20
26372;rechazado;2019-04-29
26376;aprobado;2018-10-26
26379;aprobado;2015-09-12
26380;rechazado;1999-05-18
26381;rechazado;2015-04-02
26383;rechazado;2019-03-05
26384;rechazado;2015-02-23
26385;rechazado;1991-12-08
26388;aprobado;2013-08-01
26389;aprobado;2016-06-27
26391;aprobado;2016-04-06
26392;rechazado;2010-09-07
26394;aprobado;1984-08-30
26395;aprobado;2013-05-09
26397;rechazado;2014-02-16
26399;aprobado;2016-08-30
26402;rechazado;1988-10-23
26403;rechazado;2018-10-21
26404;aprobado;2007-02-07
26405;rechazado;2019-08-07
26406;rechazado;1999-08-20
26407;rechazado;1995-06-17
26408;rechazado;2019-06-05
26411;aprobado;2016-02-06
26412;aprobado;2015-03-30
26414;aprobado;2018-03-06
26415;rechazado;2014-11-11
26416;aprobado;2018-12-10
26417;aprobado;2017-01-25
26419;rechazado;2015-08-02
26420;aprobado;1994-07-22
26422;aprobado;2014-10-18
26423;aprobado;1984-06-13
26424;rechazado;2018-07-20
26426;aprobado;2019-04-22
26427;aprobado;2010-07-15
26428;aprobado;2011-06-15
26429;rechazado;2019-07-01
26431;rechazado;2010-04-19
26432;aprobado;2019-07-18
26433;rechazado;2013-12-11
26434;rechazado;2018-01-03
26438;aprobado;1988-10-17
26439;rechazado;2016-04-26
26441;aprobado;2019-08-26
26444;aprobado;2003-04-10
26445;rechazado;2015-02-21
26446;aprobado;2015-04-06
26448;aprobado;2000-01-12
26450;aprobado;1979-04-12
26451;rechazado;2018-06-23
26454;rechazado;2017-06-23
26455;rechazado;2009-08-26
26456;rechazado;2013-12-18
26457;aprobado;2000-09-05
26459;aprobado;2015-12-07
26461;aprobado;1995-06-29
26463;aprobado;2017-04-11
26465;aprobado;2005-03-25
26466;aprobado;2019-01-01
26467;rechazado;2009-02-26
26470;rechazado;2008-05-24
26472;rechazado;2009-12-18
26473;rechazado;1985-07-02
26475;aprobado;2012-02-23
26477;aprobado;2018-09-30
26478;rechazado;2018-02-06
26479;aprobado;2018-01-25
26481;rechazado;2014-12-30
26482;rechazado;2004-03-29
26485;aprobado;2019-07-15
26486;rechazado;2018-12-20
26487;aprobado;2019-01-02
26488;rechazado;1992-09-26
26490;aprobado;2004-07-03
26491;aprobado;1975-01-08
26492;rechazado;1991-05-23
26493;rechazado;2018-08-19
26494;rechazado;2011-04-13
26495;rechazado;2010-07-24
26496;aprobado;2018-08-11
26498;rechazado;2018-01-13
26499;aprobado;1994-03-17
26500;aprobado;2007-09-06
26501;aprobado;2016-07-03
26505;aprobado;2019-08-16
26506;rechazado;2017-11-19
26507;rechazado;2001-03-10
26508;aprobado;2016-05-14
26509;aprobado;2006-12-23
26512;rechazado;2019-07-10
26513;aprobado;2013-11-12
26516;rechazado;2012-03-21
26517;rechazado;2019-05-17
26518;aprobado;2019-02-22
26519;rechazado;2018-01-17
26520;aprobado;2018-10-08
26521;rechazado;2016-07-22
26522;aprobado;2014-08-02
26523;rechazado;1993-05-01
26524;aprobado;2017-11-06
26525;rechazado;2010-11-03
26526;rechazado;2019-06-30
26528;aprobado;2008-10-27
26529;rechazado;2019-06-15
26530;rechazado;2014-07-17
26531;rechazado;2018-01-12
26534;rechazado;2015-08-27
26538;rechazado;2009-12-07
26539;rechazado;2015-08-02
26540;rechazado;2014-01-07
26541;rechazado;1999-07-01
26542;rechazado;2012-11-16
26543;rechazado;2018-02-13
26545;aprobado;2005-10-13
26546;rechazado;2014-12-21
26551;rechazado;2017-01-01
26552;rechazado;2011-12-04
26553;rechazado;2016-10-26
26554;rechazado;2014-10-06
26555;rechazado;2017-12-19
26556;rechazado;2019-06-20
26557;rechazado;2017-04-18
26558;aprobado;1996-11-03
26561;rechazado;2008-11-12
26564;rechazado;2016-10-21
26565;rechazado;2005-12-02
26566;aprobado;1988-05-26
26567;aprobado;1992-08-16
26570;aprobado;2019-05-08
26571;aprobado;2003-08-03
26572;rechazado;2017-12-24
26573;rechazado;1994-03-05
26574;rechazado;2002-03-14
26576;rechazado;2014-01-06
26577;rechazado;2018-11-24
26579;aprobado;2008-03-24
26580;rechazado;2015-06-25
26582;rechazado;1986-11-29
26583;aprobado;1970-03-06
26589;rechazado;2013-10-10
26591;aprobado;2006-09-15
26592;rechazado;2019-08-14
26594;aprobado;2019-05-11
26599;rechazado;2006-02-23
26600;rechazado;1983-07-30
26604;rechazado;2012-05-31
26606;aprobado;2019-01-03
26608;rechazado;1995-06-27
26609;rechazado;2016-07-29
26612;aprobado;1989-12-10
26613;aprobado;2018-01-09
26614;rechazado;2016-07-09
26615;rechazado;2011-05-13
26616;aprobado;1988-06-09
26617;aprobado;1986-07-31
26618;aprobado;2019-06-19
26619;rechazado;2019-02-28
26620;rechazado;2018-08-19
26621;rechazado;2015-05-06
26622;rechazado;2011-10-15
26624;aprobado;2018-01-31
26626;rechazado;2004-03-25
26628;aprobado;1980-07-18
26630;aprobado;2016-12-30
26631;rechazado;2012-02-21
26634;rechazado;2017-06-23
26637;aprobado;1997-08-02
26638;aprobado;2003-08-17
26639;aprobado;2001-03-03
26640;aprobado;2011-01-23
26643;rechazado;1995-11-18
26644;rechazado;2019-04-27
26645;rechazado;2013-04-04
26646;aprobado;2019-05-18
26649;aprobado;2002-01-23
26650;aprobado;2018-06-04
26653;rechazado;2012-12-05
26655;rechazado;2019-08-02
26657;aprobado;2019-08-14
26659;rechazado;2013-11-22
26660;rechazado;2006-11-25
26662;aprobado;2004-04-18
26663;aprobado;2011-11-27
26665;aprobado;2009-06-05
26668;rechazado;2019-04-19
26671;rechazado;2019-07-04
26674;aprobado;2017-03-26
26676;rechazado;2019-05-21
26677;rechazado;2014-08-19
26678;aprobado;2011-10-14
26679;rechazado;2009-03-05
26680;rechazado;1986-08-07
26682;rechazado;2006-07-12
26684;rechazado;1994-11-06
26686;aprobado;2018-07-12
26687;aprobado;2004-02-21
26688;aprobado;2016-04-21
26689;aprobado;1997-09-07
26691;rechazado;2015-08-22
26692;aprobado;2016-07-20
26693;rechazado;2017-06-01
26694;aprobado;2010-09-29
26695;rechazado;2000-07-17
26697;aprobado;2013-12-01
26698;rechazado;2011-01-04
26699;aprobado;1977-11-22
26701;aprobado;2017-06-16
26702;rechazado;2018-09-10
26703;aprobado;2012-01-17
26704;aprobado;1999-12-14
26707;rechazado;1990-07-16
26708;aprobado;2017-10-18
26709;aprobado;2018-09-12
26710;rechazado;2015-07-22
26711;rechazado;2004-11-26
26712;rechazado;2016-11-02
26713;aprobado;2011-03-27
26714;aprobado;2018-08-16
26715;aprobado;2015-09-03
26716;aprobado;2016-01-18
26717;aprobado;2016-10-10
26719;rechazado;2008-08-16
26721;aprobado;2014-05-07
26726;rechazado;2019-05-24
26729;aprobado;2015-03-15
26730;rechazado;2010-11-17
26733;aprobado;2017-11-28
26735;rechazado;2018-03-27
26736;rechazado;2011-04-30
26737;aprobado;2019-07-18
26738;rechazado;1985-08-17
26739;rechazado;2012-09-05
26740;rechazado;2018-03-11
26741;rechazado;1982-03-03
26742;rechazado;2013-09-16
26745;aprobado;2007-01-02
26746;aprobado;1980-06-26
26747;aprobado;2015-09-23
26748;aprobado;2001-10-13
26749;rechazado;2004-05-28
26750;rechazado;2008-01-27
26753;rechazado;2005-11-02
26758;rechazado;1978-12-08
26759;aprobado;2015-12-20
26760;rechazado;2014-02-12
26761;aprobado;2019-03-15
26762;aprobado;2019-02-12
26763;rechazado;1974-05-31
26765;aprobado;2019-02-01
26767;rechazado;2018-01-19
26769;aprobado;2001-10-13
26770;aprobado;2011-08-05
26771;rechazado;2016-04-11
26772;aprobado;2012-03-25
26774;aprobado;2006-04-30
26775;aprobado;2005-09-25
26777;rechazado;2018-01-18
26778;aprobado;2017-07-23
26779;rechazado;2002-08-29
26781;rechazado;2014-03-31
26783;rechazado;2014-10-08
26784;rechazado;2015-08-28
26785;rechazado;2010-04-26
26788;rechazado;2018-02-16
26792;aprobado;2015-12-27
26793;aprobado;2018-01-11
26794;aprobado;2012-01-09
26795;rechazado;2011-08-31
26797;rechazado;2017-09-19
26800;rechazado;2018-11-26
26801;aprobado;2019-03-21
26802;aprobado;1997-11-07
26803;rechazado;2019-08-19
26805;rechazado;2013-08-16
26806;rechazado;2019-08-25
26808;aprobado;2017-02-07
26809;rechazado;2019-07-10
26810;aprobado;2019-03-06
26811;rechazado;2000-11-01
26813;rechazado;2019-08-28
26814;aprobado;2018-03-11
26815;rechazado;2017-01-25
26818;aprobado;2017-10-20
26820;aprobado;1961-03-25
26822;aprobado;2012-03-14
26823;rechazado;2003-03-25
26824;aprobado;2018-06-07
26825;rechazado;2019-01-23
26826;rechazado;2010-12-24
26828;aprobado;2019-07-14
26829;rechazado;2009-12-29
26831;rechazado;2018-08-02
26835;aprobado;2018-07-31
26837;rechazado;2018-07-15
26840;aprobado;2018-06-19
26842;aprobado;1992-11-02
26844;rechazado;1974-02-14
26845;rechazado;1975-11-17
26847;aprobado;2014-03-04
26852;aprobado;2018-07-05
26853;rechazado;2016-07-05
26854;rechazado;2017-12-10
26855;aprobado;2018-07-04
26857;rechazado;2018-06-25
26858;rechazado;2008-02-11
26860;aprobado;2019-03-03
26863;rechazado;1996-03-26
26864;rechazado;2016-03-26
26865;aprobado;2019-05-05
26866;rechazado;2016-03-06
26867;rechazado;2010-01-21
26868;aprobado;2007-04-02
26871;rechazado;2017-05-28
26873;rechazado;1998-09-11
26876;rechazado;2019-08-02
26877;rechazado;1995-01-09
26878;rechazado;2019-01-16
26879;rechazado;2012-09-05
26880;aprobado;2009-11-06
26881;rechazado;2018-05-02
26882;aprobado;2014-04-08
26883;aprobado;2006-02-05
26884;aprobado;2006-02-20
26885;aprobado;2008-08-27
26888;rechazado;2010-09-26
26889;aprobado;2007-07-10
26890;aprobado;2019-01-28
26891;aprobado;2016-06-10
26892;aprobado;2014-10-03
26894;aprobado;2008-03-29
26895;rechazado;2019-03-13
26897;aprobado;1961-05-01
26898;aprobado;1986-08-29
26899;rechazado;1999-12-28
26902;rechazado;2011-10-20
26903;rechazado;2004-04-20
26904;rechazado;2011-05-03
26906;aprobado;2013-01-02
26907;aprobado;2019-08-05
26909;aprobado;2017-08-29
26910;aprobado;2005-11-02
26912;aprobado;1987-08-15
26913;rechazado;1989-09-04
26914;aprobado;1994-08-16
26915;rechazado;2019-06-02
26917;rechazado;2002-03-01
26918;rechazado;2019-02-25
26920;aprobado;2009-07-03
26921;rechazado;2019-08-22
26922;rechazado;1996-01-18
26923;aprobado;2015-11-29
26925;rechazado;2004-03-09
26927;aprobado;2000-05-22
26929;rechazado;2015-04-21
26930;rechazado;2019-02-15
26935;aprobado;2019-05-22
26936;aprobado;2018-08-18
26938;rechazado;2018-05-14
26940;rechazado;1984-10-25
26943;rechazado;2019-05-31
26944;aprobado;2002-10-06
26946;rechazado;2017-05-22
26948;rechazado;2012-10-22
26951;rechazado;2009-11-30
26953;aprobado;2004-03-28
26954;rechazado;2012-11-18
26955;aprobado;2014-09-17
26957;rechazado;2017-10-05
26960;rechazado;2017-11-13
26963;aprobado;2012-03-21
26964;aprobado;2010-06-23
26965;rechazado;2019-05-01
26967;aprobado;2019-07-16
26969;aprobado;2017-01-17
26970;rechazado;2002-06-16
26971;aprobado;2019-06-22
26972;aprobado;1999-12-15
26973;rechazado;2014-07-24
26974;rechazado;2012-06-07
26976;rechazado;2019-04-11
26977;rechazado;2016-11-23
26978;aprobado;2018-11-25
26979;rechazado;2002-08-02
26980;aprobado;2017-04-30
26981;rechazado;2004-07-09
26983;aprobado;2017-09-13
26984;rechazado;2019-06-23
26985;aprobado;2002-07-01
26986;aprobado;1981-08-26
26987;aprobado;1991-11-22
26990;rechazado;2019-08-24
26991;aprobado;2006-06-05
26993;aprobado;2019-05-06
26995;aprobado;2019-06-30
26996;rechazado;2005-04-24
26997;rechazado;2017-05-16
26999;aprobado;2000-12-05
27000;rechazado;2017-11-25
27001;aprobado;2015-07-27
27003;rechazado;2015-12-07
27004;rechazado;2002-10-27
27005;rechazado;2016-05-03
27006;rechazado;2013-05-07
27010;aprobado;1996-04-19
27011;rechazado;2002-04-26
27012;aprobado;2017-12-11
27013;rechazado;2008-07-16
27014;rechazado;2018-05-02
27015;rechazado;2019-02-02
27017;aprobado;2016-07-31
27018;aprobado;2018-12-11
27019;aprobado;2018-03-09
27021;rechazado;2003-01-30
27022;rechazado;1986-04-05
27024;rechazado;2016-04-19
27025;aprobado;2000-07-05
27027;aprobado;2017-12-03
27028;aprobado;2019-08-22
27029;rechazado;1997-05-15
27033;rechazado;2008-11-21
27034;rechazado;2014-04-23
27036;rechazado;2010-02-08
27038;aprobado;2014-04-25
27041;aprobado;2018-10-14
27042;rechazado;2014-01-16
27043;aprobado;2012-02-18
27044;aprobado;1987-03-02
27045;aprobado;1992-06-18
27047;aprobado;2012-02-08
27048;rechazado;2012-10-09
27049;aprobado;2018-02-26
27050;aprobado;2007-02-14
27051;rechazado;2019-02-17
27052;rechazado;2011-06-09
27056;aprobado;2018-08-16
27057;rechazado;1992-08-08
27058;rechazado;2018-07-23
27064;aprobado;2019-03-23
27065;rechazado;2010-06-01
27066;aprobado;1999-06-28
27067;aprobado;2006-01-07
27070;aprobado;1998-01-19
27071;rechazado;1992-09-03
27073;aprobado;1999-09-05
27077;rechazado;2012-02-05
27078;aprobado;2014-07-26
27080;rechazado;2018-05-10
27082;aprobado;2002-12-06
27083;aprobado;2017-07-06
27084;aprobado;2019-08-23
27085;rechazado;2010-05-17
27087;aprobado;2016-09-18
27089;aprobado;1992-11-29
27092;aprobado;2019-08-17
27094;aprobado;2018-04-05
27095;rechazado;2018-05-25
27096;aprobado;2017-05-28
27097;rechazado;2017-02-18
27099;aprobado;2015-11-09
27100;rechazado;2017-10-09
27102;rechazado;2019-06-12
27103;aprobado;2017-08-27
27110;rechazado;2018-08-30
27111;aprobado;1995-07-11
27112;rechazado;2009-05-29
27113;rechazado;2011-01-02
27114;rechazado;1993-03-21
27115;rechazado;2013-07-04
27116;aprobado;2012-11-24
27117;rechazado;2019-03-06
27121;aprobado;2003-09-10
27125;aprobado;2010-05-24
27126;rechazado;2018-06-28
27128;rechazado;2019-07-09
27129;aprobado;2011-10-09
27130;aprobado;2013-09-13
27133;rechazado;2007-09-12
27134;aprobado;2019-06-14
27135;aprobado;1997-07-27
27136;aprobado;2018-09-24
27137;rechazado;2010-12-06
27138;aprobado;2016-06-04
27140;aprobado;2007-11-24
27141;rechazado;2014-05-10
27143;rechazado;2019-06-27
27144;aprobado;2014-05-22
27146;aprobado;2003-01-23
27149;rechazado;1968-06-16
27150;rechazado;2017-03-12
27151;aprobado;2013-09-19
27152;aprobado;1997-10-28
27153;aprobado;2018-02-24
27154;aprobado;2018-06-11
27155;aprobado;2002-11-20
27157;aprobado;2016-01-24
27159;aprobado;2007-08-19
27161;rechazado;2016-10-19
27163;aprobado;2019-07-18
27164;rechazado;2011-05-17
27165;rechazado;2019-07-20
27169;aprobado;2007-05-25
27170;rechazado;2019-04-03
27172;rechazado;2012-05-23
27173;aprobado;1999-06-04
27176;aprobado;2006-09-11
27177;rechazado;2019-06-10
27178;aprobado;1979-10-09
27179;rechazado;1979-03-23
27180;aprobado;2006-04-15
27181;aprobado;2018-05-20
27183;rechazado;2018-05-23
27185;aprobado;2018-11-19
27187;aprobado;1985-07-05
27189;rechazado;2006-07-26
27191;rechazado;2018-06-13
27193;rechazado;2015-06-01
27194;aprobado;1994-02-21
27195;rechazado;2012-04-21
27196;aprobado;2014-10-29
27197;rechazado;2019-03-07
27198;rechazado;2015-03-31
27199;rechazado;2001-01-25
27200;rechazado;1976-07-29
27201;rechazado;2003-12-30
27202;rechazado;2017-06-30
27203;aprobado;2013-04-12
27204;aprobado;1973-02-16
27205;rechazado;1989-06-27
27208;aprobado;2011-01-08
27209;rechazado;2007-01-19
27210;aprobado;2017-07-26
27211;rechazado;2019-08-10
27212;rechazado;2019-07-30
27213;rechazado;2018-08-03
27214;rechazado;2013-03-11
27215;rechazado;2019-03-16
27216;aprobado;2002-08-06
27218;rechazado;2012-01-31
27219;aprobado;2017-09-08
27220;rechazado;2008-06-13
27224;aprobado;2019-02-25
27225;rechazado;2015-12-30
27228;aprobado;2014-06-20
27229;aprobado;2003-09-18
27230;aprobado;2019-06-01
27231;aprobado;2013-01-13
27234;aprobado;1984-12-13
27235;rechazado;2018-06-19
27236;rechazado;2019-04-22
27237;rechazado;2018-10-12
27238;aprobado;2018-01-28
27239;aprobado;2015-06-02
27240;aprobado;1993-03-05
27244;rechazado;2011-07-16
