numero;Pid
66595-55140-AJ;121
18388-92034-HB;343
98350-63364-HK;105
90893-88347-KH;53
27785-56084-HM;404
65302-58681-ME;153
25447-78340-DF;433
45765-41436-BF;393
53719-75050-FJ;218
28219-84289-GL;16
28049-62647-HJ;428
31347-21040-HI;34
67732-43531-BG;351
57960-85948-JE;135
45657-81717-MB;405
70132-96154-BI;432
10119-80438-FN;377
12027-82174-BL;315
12552-61398-FA;33
50925-45109-LF;410
65074-3195-KG;103
9743-46292-JH;392
73267-41564-HD;431
76189-77519-NB;352
17414-28918-HM;260
34384-37881-MH;170
89091-72040-BJ;205
46901-69055-OG;238
94121-42234-OE;72
87832-42466-GN;62
43221-27504-OA;449
55097-38222-AE;265
78302-36110-AF;258
64468-25421-EF;81
61828-8481-LH;249
34258-26340-FA;44
72080-19366-AB;425
16155-95289-MF;162
22994-64883-HO;369
28811-99720-BH;108
54257-20317-MN;340
5447-20061-HI;337
87598-11148-MI;304
16850-29055-KL;181
99603-36396-OJ;161
41293-45091-HM;335
96472-82334-BG;310
22289-37249-OE;277
54579-15348-EA;406
68325-67758-OG;301
22648-87180-OD;372
16780-50627-JO;424
13906-52781-DL;171
72606-16099-DJ;411
92291-57307-LO;243
53029-77465-FB;77
3912-77010-OE;9
33666-54972-HH;223
93486-19773-OI;102
60124-41821-IO;319
88310-31007-FI;266
91206-58182-ME;21
90282-29428-ID;314
5224-64116-JB;385
37498-53385-IH;320
1075-20041-GN;363
66845-48435-MI;301
47953-73419-OI;97
9422-65963-GD;198
13161-85166-OK;48
49143-78232-BB;228
746-62072-LI;372
27540-61150-NB;146
28213-76364-DG;134
90580-88420-FF;383
58205-82364-FF;122
20336-11803-IK;232
58489-98286-HE;404
25814-3120-ME;267
17350-81883-OG;356
86632-72542-MI;193
28623-1324-HL;34
92066-21762-DN;364
96940-33004-GB;41
85994-97284-ML;205
22178-21005-LJ;125
35713-74964-EB;259
90923-78024-MN;207
46224-85864-ME;383
18098-18195-MI;184
10742-26243-HG;336
4662-12907-OD;401
93264-86567-BH;215
49019-28355-AO;182
22300-53245-KF;347
32414-65407-JM;119
73876-52283-JK;54
39357-94054-HI;331
15953-84129-FO;310
66986-25505-DN;146
52805-39228-NJ;263
10153-64233-ND;84
38390-70610-BI;320
43707-15006-HK;230
52153-36401-KL;232
45499-94379-AN;252
42854-59131-FO;307
48117-5559-MH;56
48437-35459-GB;300
94638-34640-EM;427
9344-57780-BB;45
92417-90806-FM;125
82246-65681-MK;372
20358-3395-BO;5
14672-67473-GI;279
46015-69800-OA;40
91346-347-BN;204
92200-90423-EB;306
55541-90933-MD;119
42208-86279-HO;324
8060-26272-JD;351
98842-19460-FK;378
44247-74753-FJ;40
31276-45422-NH;69
28950-70893-HD;244
94971-1884-OO;150
1751-28012-EO;322
82779-40158-BE;224
590-58959-FO;331
8200-76805-NK;269
43180-77445-JF;64
18878-79641-OD;267
90960-60035-BF;409
67183-13467-NE;423
12388-44391-OD;167
16920-64825-BD;302
52559-9085-BN;384
8206-59467-AN;162
62007-4828-AF;421
51329-21391-NK;171
2712-42273-MA;368
94996-2568-IM;145
95356-97252-HB;254
55967-53339-ID;387
13991-70556-HB;223
11650-34837-IH;16
35146-42245-HH;177
94530-25998-AF;324
19273-24769-AF;109
73685-5535-JM;69
5951-3449-JE;358
94777-75228-DK;439
20520-73890-AA;378
63060-31809-OK;402
4258-62892-NI;48
77521-71208-OK;274
95359-97825-FA;201
60741-20669-BI;215
4332-64132-BL;384
35732-32763-JJ;61
72271-62549-DK;126
63363-12758-BK;392
79401-56784-IA;247
37004-53111-GN;111
14217-68587-BL;156
23187-95587-NE;78
48894-35360-KF;215
18828-54055-FA;284
6269-66475-HG;361
752-54511-LI;310
83299-61636-OE;299
53304-35482-LL;181
94472-45988-LJ;331
29787-99642-KF;445
47914-86313-IE;408
74666-25063-OB;202
95369-13270-BN;173
57232-63399-ML;139
81748-12737-LB;270
64759-786-DL;260
48464-31126-BM;10
21408-21278-ME;335
75702-88664-LJ;177
79318-57079-AB;268
89980-23235-EG;335
78940-94303-NH;333
63555-77122-FJ;328
13680-57084-FG;70
79536-53540-JB;181
57200-37514-EG;157
76415-12037-OB;226
96920-44528-IF;439
76193-26643-NI;49
74839-63297-OO;384
34750-98637-BK;142
57510-70651-BD;368
81399-53552-NK;264
41558-40685-LB;112
78594-47231-AE;222
5812-70796-KN;8
4338-47714-MI;96
99299-24528-GK;10
34943-94351-FF;138
46614-94695-GL;279
5425-42649-LN;3
51704-84436-DE;249
77287-30760-KM;107
23607-33129-IO;128
79915-8615-FN;366
6113-11265-ID;61
72178-98008-KI;358
41386-34367-LO;266
50457-30286-GG;33
95215-27696-FH;329
80330-73142-FI;72
47619-78369-MH;434
4718-72476-NH;125
99069-24829-BI;319
61142-44122-NB;405
17874-56691-KB;371
75903-41934-KJ;7
93566-62954-GI;437
83048-10489-BE;115
62410-11664-DE;167
2876-96912-BL;177
92467-29927-BD;149
77080-98655-KE;277
18790-26091-AF;289
18924-21494-MN;83
88138-40778-NA;443
88903-48040-DI;112
33066-60209-IB;45
42445-44860-EA;378
78189-94238-EF;282
85811-59646-JF;44
3321-74651-KM;338
15257-36305-JH;424
20920-39647-DI;8
82716-2503-EK;71
51649-96076-LK;92
96835-75425-OJ;131
58704-76400-BB;400
83645-79502-DK;238
15161-90991-GE;101
4086-58194-GN;220
44364-65549-BJ;106
33964-24189-MG;243
82108-79922-JB;133
67125-3883-BM;166
23536-82782-KE;295
2891-38622-LB;141
89403-95314-BL;318
20660-63897-FG;237
40781-34773-EK;195
68649-71523-JB;295
83484-70808-OJ;8
39072-32751-BN;440
11762-18608-BD;401
89635-67958-MD;125
69547-43399-NB;425
18020-49239-OE;56
44276-51200-JF;116
71269-57048-HJ;322
72281-9440-IO;318
63288-64271-EN;409
40306-66910-JB;435
82303-34315-NJ;241
73000-96625-JO;254
88683-98756-HL;106
9775-92133-MG;423
29459-11130-GJ;305
55381-6804-EJ;57
29905-19195-BL;159
37965-62757-OI;16
42191-64142-KE;396
11497-35815-HD;408
63123-24021-ML;30
51742-71953-KG;64
91849-76720-BH;59
72684-56646-HJ;243
92310-96136-HJ;225
67477-54677-EL;165
349-77366-ML;404
53604-58910-DF;448
42828-96206-DF;18
49607-63469-BJ;235
91051-60480-BD;148
68216-62088-ME;243
20989-26688-FE;52
22461-30808-ND;27
8803-69130-DJ;384
99100-3536-KN;110
75642-35402-BN;405
39639-28107-IB;449
8948-18662-EM;213
38844-80041-DK;80
52940-14177-LN;297
79113-10400-EB;414
70852-79869-GD;140
99427-94645-MJ;53
88798-17346-FI;117
92863-87297-KM;296
12053-80610-AL;11
7381-82925-KJ;179
51200-35467-KM;309
46024-1496-HF;351
46752-65558-FM;42
46242-96045-EL;86
10226-28824-KB;64
83871-82421-BH;335
41704-26878-BB;63
84133-74581-LG;257
21215-9721-BH;145
10342-88373-KO;68
17466-15894-LD;259
4278-1447-MD;204
48418-34177-EB;67
92140-2973-BK;181
90685-43031-NL;339
83871-47693-GB;28
15137-33703-EI;123
87608-10520-KI;56
6483-91135-MB;361
38004-75171-GD;249
65766-83690-FB;381
28359-71846-JD;119
99689-74037-BB;324
35169-83604-BD;119
2477-28171-ME;42
27464-3151-LB;47
18138-64944-JN;2
60245-39466-HL;278
95341-71947-AK;211
74154-79145-HH;174
33934-4932-MO;275
22463-34315-FK;279
66101-19892-OE;101
70626-81028-MG;50
41607-5174-HF;38
96214-60545-HK;49
87539-75261-LF;429
58546-93015-AF;78
99469-37408-HK;297
42043-54953-EA;196
86509-34732-JL;187
61938-39016-BH;228
92425-71536-BG;337
2140-98761-BL;134
5261-96296-JD;161
25409-40536-OG;275
21982-88460-LO;243
65235-4561-NK;191
26148-37366-DH;171
41592-45612-OE;133
81622-65763-OL;447
66871-3457-BN;103
54673-1365-BN;263
47729-39840-KD;79
96944-13841-IB;349
1832-23252-HH;447
52190-60780-DB;216
11445-48477-BN;322
43208-52856-GB;364
93142-45833-BD;26
28771-68233-BD;358
88511-20239-GF;329
62573-97212-LG;425
9148-2272-GG;366
23116-57928-LO;441
6072-41757-BF;187
83267-2813-AL;119
6807-66797-AB;431
17857-13981-DB;269
73511-26184-OI;21
59772-31150-NM;373
4489-55565-KB;443
72929-34335-NA;110
95278-48306-ND;446
86887-32790-AJ;246
96111-5521-OF;39
57372-71684-BB;319
69793-24573-JB;310
71285-91822-MN;217
92168-15343-DB;221
46031-82066-FB;379
49119-61696-EF;48
32012-82311-MB;152
76859-27724-DE;73
85523-65731-FB;319
18953-93286-IL;213
24734-39393-LK;224
93446-29113-DI;94
49912-50075-EI;418
7131-75882-BE;90
84243-57982-LL;286
19652-2018-FB;294
9942-27252-IF;202
11829-55703-ON;118
13654-45709-KD;385
64111-46216-MK;390
1770-16504-BL;243
29209-91416-BB;92
16731-37228-NB;117
72206-18850-HN;282
54416-38023-NA;406
49643-62198-NA;211
13054-95151-HD;49
53109-53046-FI;276
35426-73365-ND;318
66264-6359-OE;372
75649-32685-JB;240
78281-2577-EI;58
68501-6312-AE;31
45522-32679-HI;109
79140-20152-MK;443
94751-58192-DJ;219
91714-75403-MJ;77
23505-30582-AM;444
65262-74243-EJ;247
67669-3797-LH;251
25903-57179-LB;217
13970-41860-GB;167
1316-74735-BM;84
37580-47777-BI;295
47357-58295-LA;383
87548-65814-KH;277
57355-81007-BN;209
26696-48141-BL;170
57951-88567-EL;394
35915-17644-FG;314
37105-73408-HF;168
44569-97234-JH;115
97149-77955-MG;254
67582-37904-KM;426
18291-96418-BK;408
69684-79422-KL;231
3171-78309-BB;90
90588-52955-MD;145
18703-7334-HF;327
86597-73561-AG;15
46964-99553-NA;444
10124-43886-ND;77
6932-43407-BN;405
71343-14464-FE;225
15711-8653-HM;86
72156-69082-GI;16
79617-91295-FJ;300
79622-21353-ME;424
18416-88109-IE;254
18766-97122-BJ;139
18657-60599-MG;276
33484-74747-BE;35
61610-56784-IN;56
59485-10887-DB;45
34789-49743-BN;197
3847-10801-MB;184
7610-31006-KI;50
15590-40829-ED;329
28453-64601-HF;427
94587-61382-NI;174
41856-89251-AL;245
45578-27705-KH;265
65701-42480-BK;423
69593-40453-NM;277
30899-44877-EG;239
40976-93734-HI;179
31501-25785-GG;89
1246-16542-KA;304
76640-95575-IL;119
69366-16896-DB;170
32920-33829-AA;210
88660-92121-EH;5
53966-11609-NL;232
26876-14709-FL;38
13071-77391-LB;15
88807-39573-NH;43
25946-67162-BJ;48
47993-12888-FL;222
64689-65537-ED;379
84479-43756-BJ;64
52430-82747-IN;362
26380-91752-BB;130
89859-81299-DF;39
35783-47370-BK;24
64893-31026-LD;65
80633-38095-OO;335
34256-35500-FJ;355
70796-34705-AI;256
121-48397-DD;165
77496-17088-JJ;13
34369-9286-DN;391
47911-94548-LJ;55
13131-94723-AF;446
26416-97350-AA;226
58216-10353-EJ;378
4359-97370-MA;225
94469-78741-KA;5
22028-65668-DO;301
64082-71108-NE;429
68516-46733-FL;196
96462-49081-JK;49
68550-67002-LE;301
59780-31463-LE;436
52829-5691-BB;76
75748-561-MN;402
93109-60688-KD;125
92947-17398-LF;55
4995-71842-NL;59
23487-16057-EH;20
77476-91619-IB;282
12963-88380-EM;262
28954-45131-ED;22
78541-4114-EE;80
87815-58280-BM;428
46503-25724-HO;99
31774-77409-HD;327
57966-22818-GB;247
89665-92179-GF;259
74309-44709-HI;216
19748-78248-FG;39
91910-70151-GF;84
84030-65169-GG;387
86523-15264-BF;26
69113-62143-LH;433
1994-34801-DI;217
41127-48037-BE;209
80259-46054-IB;65
77508-24397-HJ;112
88822-43707-NE;86
99886-53400-BH;33
10100-36077-KE;14
50631-69907-LF;95
93302-19890-NJ;242
29785-65773-HK;223
31309-89991-EG;393
8471-35164-KB;375
59004-27045-JL;218
77861-12740-KJ;444
12001-60817-MB;136
34006-37561-BE;383
52760-42600-ON;316
97469-80916-EE;310
79687-34833-JI;85
19766-82659-HO;358
89095-7188-FD;132
46811-23968-BL;294
24470-21451-JH;399
53307-6628-NF;56
97722-80196-LB;192
3501-63152-LI;181
50121-93115-GF;339
61371-92224-KB;439
34277-2129-JJ;288
89614-60949-OH;441
61536-89201-HM;274
14711-58423-AD;46
25157-21209-ML;47
89430-58917-DB;257
21499-72873-EH;396
85022-46675-AK;265
32828-89511-HG;145
47832-64488-BG;193
24904-23748-BI;378
27189-59305-NG;7
30136-13475-AH;7
21822-36620-LO;208
22372-68023-EH;198
1829-18681-LI;4
95979-27901-IB;392
19588-47331-JJ;367
45266-10913-LN;260
29096-23357-ME;52
77386-52683-EG;152
19310-54365-OE;34
43664-93775-OI;73
87425-9962-IG;418
33166-85025-OM;194
61836-57321-FB;329
82546-95571-AA;263
50193-72928-AH;71
904-86178-DG;183
22374-83167-EM;1
24062-10919-ND;261
28425-12937-IB;387
19629-90799-LD;363
22810-19370-BB;110
87300-74831-FE;115
3617-10926-JM;180
40113-27619-HO;338
27073-76767-ID;242
4538-48430-BI;81
82619-19846-HB;77
11639-33510-ME;99
57744-28348-LO;351
70894-52069-JL;50
49631-27750-BJ;11
6056-15000-MF;255
30560-22400-DO;72
77410-35567-MO;338
59852-90238-BB;274
66743-57810-ND;214
72877-63814-FD;189
48624-2235-BF;157
33442-87828-BO;395
31692-18623-DL;9
21672-35494-EL;88
98518-63964-LE;72
18589-2418-GB;364
63520-12687-ND;101
12420-26356-BB;101
21010-8481-JE;331
95890-45164-DF;324
31437-12001-FO;94
22048-93195-FB;347
67445-11145-BE;9
85561-98565-OH;279
18223-14742-LD;50
94088-16822-IO;59
16901-51983-EG;162
38175-59474-AB;88
47081-94375-FK;165
64025-80557-EJ;215
14854-91616-EJ;153
33646-83999-JB;296
39909-58905-BH;68
23757-60167-OE;203
37172-26772-AM;55
64970-49249-BA;16
40766-76446-OK;26
89858-14691-NM;120
30392-51617-DK;405
33529-17097-DH;104
5315-53708-HB;21
74288-66270-GH;244
16414-96510-FB;106
66464-89963-JL;400
72243-9026-JF;120
79776-96685-GF;176
68732-29346-NB;172
93437-86119-KI;408
20634-41288-EB;41
72797-9984-OB;226
22139-81255-LH;207
80145-49729-HM;147
87657-51633-BN;213
85956-13447-KB;158
66990-32505-KO;338
95621-52602-BJ;0
10651-47543-JB;434
51341-90297-LB;143
93728-84071-NO;335
62945-72953-EO;107
26191-91690-EH;430
594-50821-GB;274
17868-9423-KG;367
60335-99598-FB;112
20658-7505-HD;306
21478-72630-JJ;7
85800-13202-BL;110
29105-67905-FO;407
88359-90327-MD;420
60222-42232-BH;339
92095-95556-GL;421
20991-173-NE;131
38055-77863-HD;203
29180-35539-JG;365
34479-45094-HO;35
84016-85183-NF;338
17843-54617-HO;66
3263-91690-MK;409
53564-82195-OH;240
43986-24433-BB;325
33651-72037-LL;48
60673-64765-FJ;424
25965-6768-GD;352
68169-14605-DA;96
71507-27527-DL;31
60334-87622-BF;73
15087-41644-BH;421
76076-44657-FH;23
40316-97250-MD;258
78281-1450-AN;342
62975-13658-NB;165
37678-52208-NN;386
51984-29552-FE;131
7593-97937-JL;35
49330-96711-LB;176
33566-40-EB;225
57462-9133-OL;315
48376-11264-NG;415
18871-55390-EG;19
45892-33052-JE;95
93772-72777-BJ;83
51913-93572-AI;394
63424-6828-AD;205
8436-71968-NG;323
61452-90663-MJ;180
96886-25657-HA;68
9012-18999-EN;96
20030-96411-AL;101
85503-10644-EO;74
74749-35849-IH;49
92296-59277-NB;3
92149-98277-KJ;235
39642-15612-EG;237
81795-60692-HB;6
61682-39643-EI;146
84965-19197-MM;150
11930-34300-BJ;264
27818-47408-MM;278
75726-16655-HE;162
8102-18529-BB;319
48367-43239-IK;326
67749-68158-NI;278
82332-64476-IE;145
65006-4886-MG;223
87449-64810-LN;232
58743-35263-NK;357
50202-23593-LJ;73
15561-15748-JH;213
16796-47677-HK;66
77262-29076-KM;274
63546-19008-FB;408
27623-78607-BD;41
48703-41019-OO;276
28208-99220-FD;229
87609-75680-LJ;415
31690-84018-GA;448
40368-45617-EJ;373
97745-95597-AL;188
93535-34998-FH;405
98619-34288-HA;129
30370-22263-MI;402
59398-57198-IA;71
61086-21483-KF;145
99118-56273-AI;250
27345-91125-NH;103
95762-75740-FJ;77
96063-71336-OE;367
45128-73509-BG;247
55025-33273-JD;200
50002-42309-HH;110
54354-44540-KG;357
75504-31548-BM;301
57983-25906-NH;55
30083-25910-BJ;322
23231-26772-HK;336
84249-52881-DM;70
28064-61898-KL;276
46384-68743-FB;408
53719-11209-AH;389
97730-36257-FK;182
14330-17910-JB;415
9053-6602-AL;39
55817-59208-BG;5
94158-41478-BF;396
62976-48743-EA;70
26264-94455-GH;378
60752-8847-IF;402
62601-94479-IF;333
9710-72275-NE;167
1917-15035-GE;146
94429-45371-AO;441
23207-64775-DO;207
88465-54355-AH;436
49937-75027-ML;237
53649-93417-BG;388
58751-22177-IM;105
66059-98630-AK;272
12702-52325-BL;329
12165-98481-HG;445
35897-49726-NE;111
29032-91140-KN;194
78065-43505-JF;403
99077-73503-EE;440
72254-19439-BI;300
69020-17483-IO;352
28431-63265-DN;229
74964-30530-GK;214
93771-63869-AG;102
45920-66234-BN;410
45587-72665-AB;187
61168-52203-NA;316
83038-70598-OE;62
23616-26024-DH;54
2708-33876-LA;52
62128-44534-LG;446
14971-81049-HA;322
72243-94610-HH;23
1558-12439-GB;260
99735-40843-FM;250
96332-36143-BL;95
47699-17465-BI;263
71229-87187-FG;172
18149-38441-LB;53
12342-41373-DB;327
13657-21143-NJ;224
3044-60862-FN;211
69751-48722-DN;334
89004-70710-JF;217
60697-32073-NB;77
61878-99080-HB;430
72567-68835-BK;240
81662-54042-BB;171
81385-61736-FG;88
84557-25263-ND;30
60261-49460-HF;275
89415-99167-HL;345
20489-64092-IB;127
32821-92838-AO;112
45181-98790-BK;211
59962-38036-OL;108
97406-5539-IB;189
21732-52195-DD;195
1560-51811-HD;234
73961-4067-OH;50
64785-37453-DB;120
52269-40129-IF;363
30477-87376-BL;365
29094-14103-OH;113
9563-94176-MI;315
94850-99703-DA;168
60627-88101-DB;66
16273-88261-HD;10
74234-85655-BD;118
1895-71946-KJ;276
84530-65078-KE;262
8147-87292-AN;103
85075-1113-BD;110
42229-88313-GL;403
45572-69048-GE;32
46574-30336-OA;92
76181-45650-OB;376
41766-6101-OA;220
30424-30173-HD;152
41926-36202-AN;322
58967-62694-BI;56
12788-49117-LN;229
11695-10077-AI;246
4512-49689-BB;406
21033-4291-JK;245
13791-15512-MA;319
8510-14926-BE;156
51364-82613-LG;172
87711-66060-BM;66
90238-93949-EB;173
19880-13206-ME;394
65013-95540-IN;363
82810-92864-LI;295
48539-18600-BL;77
55777-46033-AE;391
42504-29226-MB;30
16556-51704-KO;55
57689-82293-FN;121
86557-48333-OF;406
25643-93619-OL;390
9024-48562-HE;117
39943-53154-BH;224
11734-54643-LJ;6
68102-22348-IE;24
63977-29670-OG;14
25275-42742-OA;21
38486-36538-OE;348
57232-23403-MG;119
66920-74963-OA;402
22196-47473-KI;278
3806-1332-FO;240
99640-75278-DJ;104
89160-49495-LF;114
5097-5617-HJ;26
66571-99374-AL;97
7110-28141-KN;105
9781-13107-HF;268
57203-97295-HA;124
91191-10362-JL;177
520-7167-LK;56
7829-27124-NN;224
58827-60226-EB;300
80070-31920-KA;91
82847-1902-IO;240
95485-67607-FB;221
73011-77326-GB;202
56271-82177-IJ;65
39031-60520-ME;255
39325-59748-LH;308
4760-99321-MA;130
4709-4408-EE;14
72967-64588-EJ;266
72479-69910-EJ;64
69479-82247-ML;89
39520-52294-BO;346
97167-12481-LM;107
32358-41526-AD;123
67623-21040-BB;384
6507-63403-NJ;177
83005-98289-GJ;36
12521-92621-OD;318
42000-78827-FA;81
55818-39168-JO;46
80301-55358-NI;258
63311-61831-BB;66
20311-5210-DA;228
145-23783-HA;276
16539-3349-HF;429
31290-41787-BH;321
22398-13864-GL;57
64145-48507-NL;189
26539-53164-OK;140
40163-31364-FF;377
72917-21063-IO;225
42973-84371-IG;32
79976-73653-JN;278
86991-10571-EI;131
56303-59422-ND;244
49114-33508-IK;49
87745-20996-DF;333
73694-73122-GF;429
42617-60244-AJ;253
33590-95924-OI;192
89102-76219-KN;131
96587-39436-LN;154
97583-99803-KA;150
67996-99982-HI;148
87966-15134-MB;307
11967-74420-ML;142
31772-98868-JB;231
48339-26054-GF;41
29334-61497-GK;160
28305-19380-FO;225
5888-27222-BF;215
74986-61854-KO;279
77085-71506-IM;355
30062-32052-GI;189
1241-37205-JB;219
60251-13326-BD;416
76230-51865-BN;384
48001-66852-FG;419
93688-11814-BL;350
94160-65219-OG;40
16207-14484-DE;410
3800-55412-LM;263
89585-50700-HM;367
26342-74294-LL;93
72653-76974-MJ;170
49525-66132-MM;160
87461-92865-BO;359
94172-86123-OH;300
54773-38255-LK;438
6138-45663-AO;10
15319-33581-FK;220
95380-65680-ML;252
55720-66648-HB;74
75506-56871-JN;63
70988-80242-FL;418
50918-90116-MI;323
89030-97858-IN;63
46893-83418-NK;131
50195-72059-BM;101
30116-14573-AD;223
68973-24976-AA;402
217-93611-OM;337
79067-31748-BD;77
40688-91568-EE;327
94056-82159-GN;41
81789-59946-GE;412
15553-64648-OI;286
39038-29527-EO;16
47883-10873-BF;39
9311-80054-MG;161
90658-41442-JB;227
40392-49592-NF;395
73653-62813-AM;221
84706-35385-HK;247
97592-99617-MO;377
46965-88694-BM;378
40543-502-LM;84
44417-8616-KH;104
22820-53905-ND;7
46301-37448-HI;341
28089-22722-EB;421
391-69306-DM;37
18976-22984-BA;2
29648-58080-IM;76
64479-34596-HK;249
16991-81415-JO;300
49442-57536-FL;405
59090-50693-JE;57
24568-87162-KI;265
93376-65957-IM;436
37127-10148-BK;187
60399-89818-OH;155
8633-467-BD;71
78797-40125-IE;403
86496-88569-LJ;426
58887-43727-FG;327
8071-52034-KI;35
28833-79414-HB;218
55871-55983-EH;328
71361-31577-NI;110
63296-72020-JB;331
15470-80744-EM;111
42588-88534-AB;146
18443-54064-FG;60
51900-62773-KF;277
34944-69277-EK;396
86877-36593-GL;285
48083-85912-NI;316
42285-11125-MD;440
78764-4166-LL;108
95247-62447-JH;357
30622-25540-KH;166
11063-46931-LL;319
94617-31038-BB;47
25494-66992-BB;346
53420-69984-OI;46
25145-96499-OF;3
82349-40017-HB;251
24789-67758-ME;82
65327-55684-ND;223
86680-89886-BB;22
76039-28254-BM;51
35779-47604-OB;268
51502-55134-OE;192
804-16181-JB;245
65712-14821-EK;238
45286-81740-NH;244
41888-28024-MG;55
36067-3859-MF;418
8495-50018-EO;195
21519-85099-IB;142
78719-14307-GL;74
7080-74782-NG;357
68073-84351-II;316
8696-41206-IN;287
95010-83185-ID;196
94217-79996-BJ;333
92119-50689-HK;362
88637-46885-LB;0
