Rid;status;fecha_dictamen
69818-99434-MI;rechazado;2019-06-20
42017-98941-NJ;aprobado;2018-09-15
78539-72570-EF;aprobado;2019-06-14
66528-19834-LA;aprobado;2014-02-26
94859-31245-EI;rechazado;2018-08-07
6087-44158-BL;rechazado;2005-08-12
30847-44274-AM;aprobado;2015-03-09
67809-86511-BB;aprobado;2018-12-02
58305-12070-FE;rechazado;2018-12-13
84808-39124-IB;rechazado;2018-04-14
9469-44091-GB;rechazado;2011-02-10
48486-69367-NK;rechazado;2018-09-20
39776-18783-MN;rechazado;2019-01-30
65720-57831-HA;aprobado;2017-11-24
56880-68574-EM;rechazado;2013-05-15
94358-67113-BO;rechazado;2015-10-10
36458-88474-MA;rechazado;2019-06-28
51430-5713-FE;rechazado;2013-06-30
7135-66899-IJ;aprobado;2013-06-11
23343-87629-JB;rechazado;2009-08-22
23984-32216-BD;rechazado;2013-04-27
73126-75057-LL;rechazado;1996-04-06
81631-1465-JL;rechazado;2003-02-12
70882-90932-MM;aprobado;2017-07-02
93282-27100-AA;aprobado;2015-05-08
75157-1016-EE;rechazado;2016-06-01
80970-72421-GH;rechazado;2009-08-11
74638-39732-KI;rechazado;2017-12-17
3261-48330-IB;aprobado;1998-03-21
40560-85248-MK;rechazado;2017-09-21
26776-31688-MI;aprobado;2019-04-25
98753-27113-GD;aprobado;2006-01-06
66679-41623-HI;aprobado;1996-12-08
96200-61128-NB;rechazado;2017-07-20
49915-78611-OL;rechazado;2016-01-16
33256-17805-DK;aprobado;2015-05-01
74714-10520-JG;aprobado;2018-09-06
25376-51726-NG;rechazado;2017-01-26
50655-81319-GG;rechazado;2012-06-21
51044-3369-HG;aprobado;2019-01-19
91797-6978-MB;aprobado;2009-09-25
74323-59486-ND;rechazado;2007-01-14
69065-18643-HF;aprobado;2004-01-18
26998-31873-HH;rechazado;2018-12-10
61160-52875-AA;aprobado;2019-08-09
15142-84286-NN;aprobado;2010-11-16
10259-70241-DO;aprobado;2017-12-22
50851-56595-MM;aprobado;2011-09-30
22312-93129-OK;aprobado;2019-04-13
33466-48134-AM;aprobado;2018-09-21
99391-79947-EO;rechazado;2017-09-06
11845-11922-OE;aprobado;2001-12-03
18215-81183-HL;aprobado;2012-07-17
83548-8160-FH;rechazado;2009-05-10
62121-98276-KN;rechazado;2017-07-12
71176-63798-II;rechazado;2009-12-18
10236-21151-JA;aprobado;2018-05-06
34766-98121-NB;aprobado;2016-05-10
18273-69-IN;rechazado;2010-05-19
22664-44760-BG;aprobado;2009-04-12
64763-24379-DH;rechazado;2018-09-24
55116-59414-EO;rechazado;2016-11-27
98858-16678-EN;rechazado;1990-07-13
91203-26632-HJ;aprobado;2007-06-07
81740-6596-GK;rechazado;2013-06-19
37578-10595-FF;rechazado;1988-05-21
14056-79615-DB;rechazado;2019-07-21
47801-11217-HG;rechazado;2019-01-25
48248-81651-LI;rechazado;2017-05-31
1066-2347-FH;rechazado;2019-01-26
66512-13745-OB;aprobado;2003-06-21
34545-55929-DA;aprobado;2019-07-21
98343-94809-NJ;rechazado;2004-05-30
56140-22641-NJ;rechazado;2016-01-14
6422-30652-BH;rechazado;2017-09-08
17445-88649-BM;aprobado;2012-10-02
38366-93471-HH;aprobado;2005-01-11
79998-725-FJ;aprobado;2019-07-25
19008-27519-KB;aprobado;2016-02-14
34430-34033-GG;rechazado;2013-05-01
94847-95469-MK;rechazado;2017-11-11
39069-80662-KD;rechazado;2006-02-03
65028-40351-HI;rechazado;2016-07-17
50878-97387-IJ;rechazado;1997-07-25
53566-53317-MN;aprobado;2015-02-18
18828-68207-OL;aprobado;1998-11-18
21375-64411-JH;rechazado;2017-02-21
27053-13109-LH;rechazado;2019-04-13
52030-28833-ED;rechazado;2015-07-06
37213-87066-BG;aprobado;2014-07-05
56280-75658-KN;aprobado;2016-12-10
11302-57007-HM;rechazado;2004-03-23
1417-11476-NI;rechazado;2013-12-21
4567-75326-NI;aprobado;2016-09-15
94033-47304-BK;rechazado;1994-08-01
18098-13688-FH;rechazado;2019-06-18
3153-33830-BB;rechazado;2012-04-03
80222-34837-GN;rechazado;2017-01-17
84279-20471-FN;aprobado;2019-06-02
95619-125-IF;rechazado;1964-10-30
27821-44073-OE;aprobado;2017-08-03
458-71498-KM;aprobado;2011-08-31
39161-2008-OD;rechazado;1992-07-14
70061-61223-AB;rechazado;2012-03-07
81976-52415-BA;rechazado;2019-07-14
543-67600-DB;rechazado;1976-10-23
95870-59555-EO;aprobado;2001-07-06
31993-77275-BO;aprobado;2019-08-20
43353-30898-LI;rechazado;2018-09-06
45501-46275-KG;rechazado;2019-07-11
52982-24018-LM;rechazado;2018-04-05
80067-69492-AB;rechazado;2018-03-26
20285-28675-BD;rechazado;2019-05-21
50511-62701-GM;aprobado;2003-06-02
3756-93364-HK;rechazado;2018-03-24
88407-6879-JA;aprobado;1988-05-03
30736-36895-AD;rechazado;1993-07-14
13895-64782-BN;aprobado;2019-08-17
15481-36457-DB;rechazado;2019-01-02
71685-31193-IM;rechazado;1994-08-02
72982-21369-NK;rechazado;2019-08-30
83160-19410-KF;aprobado;2016-08-14
9389-48018-EH;rechazado;2013-03-29
79573-51190-KM;rechazado;2019-06-24
72469-99166-IB;rechazado;1991-04-09
40370-64190-KJ;aprobado;2019-04-05
86204-56974-NI;aprobado;2010-03-18
8627-7511-EA;rechazado;1994-01-01
98879-88186-FA;rechazado;2015-01-21
93082-32032-HA;rechazado;2018-02-09
46016-48868-BG;rechazado;2017-07-03
57144-38914-DG;rechazado;2012-11-23
48648-63487-BO;rechazado;2007-10-17
79052-16173-LL;aprobado;2018-10-10
45533-87610-NB;rechazado;1986-03-03
93003-86073-MM;aprobado;2005-11-27
25141-42872-KO;aprobado;2007-01-05
28005-78345-KM;aprobado;2014-03-11
78463-87462-AL;aprobado;1997-07-20
18951-68753-BB;aprobado;2018-11-11
4444-34300-NI;rechazado;2018-11-22
16946-57415-JI;rechazado;2018-11-26
11926-51284-DN;aprobado;2019-08-02
54297-46491-BL;aprobado;2009-07-04
32809-77458-GL;aprobado;2015-05-25
40813-15692-OO;aprobado;2008-03-10
590-64096-IB;rechazado;2019-08-17
9193-58594-OB;aprobado;2018-08-25
16570-60370-NK;rechazado;2019-03-15
98858-90761-BK;rechazado;2019-01-04
67877-25687-GO;aprobado;1981-11-21
55047-47929-OH;aprobado;2016-08-07
43536-75249-LL;rechazado;2008-03-07
62870-15915-JI;rechazado;2015-09-15
70701-12285-AB;aprobado;2006-04-21
25445-33563-FO;aprobado;1997-12-18
5830-45419-AE;rechazado;2003-07-12
79767-24496-IH;aprobado;2012-04-03
40278-62263-OJ;rechazado;2018-09-30
4466-43149-HA;rechazado;2016-08-07
30276-84071-NL;aprobado;2013-09-05
75950-8332-HB;aprobado;2010-04-06
91933-23949-LF;rechazado;2009-11-01
14513-26306-GB;aprobado;2019-07-23
63626-64507-BG;rechazado;2013-11-08
50400-1524-HN;aprobado;2007-10-11
59272-74774-KK;aprobado;2005-03-15
16083-80535-MI;aprobado;2016-12-10
23279-55606-LN;aprobado;2000-07-07
81003-44646-LB;rechazado;2018-06-18
79693-43943-GL;rechazado;2015-05-05
25171-77122-ON;rechazado;2014-07-25
43427-46519-AE;rechazado;2015-03-29
52847-45165-JE;rechazado;2019-07-15
4213-13863-LH;rechazado;2019-07-30
41759-75569-BJ;rechazado;2009-04-24
81720-93973-DD;aprobado;2002-09-14
95865-27353-OH;rechazado;2013-08-23
1944-8204-DI;rechazado;2012-07-13
13468-78959-BE;rechazado;2019-02-07
49844-68544-JK;aprobado;2019-08-29
71886-17936-JF;aprobado;2002-12-21
59640-17140-NJ;rechazado;2018-08-11
70053-87343-KA;rechazado;2014-09-15
18722-85171-AL;rechazado;2002-01-31
12798-51978-MK;aprobado;2016-03-06
55292-1742-JB;aprobado;2019-01-29
34149-56268-IA;rechazado;1980-11-27
34542-74519-OL;aprobado;2007-01-26
41581-28545-GI;rechazado;2010-09-28
65127-15407-DB;rechazado;2015-06-29
75587-55789-BN;rechazado;2017-07-30
91158-61444-BD;rechazado;2013-10-02
37329-15762-EI;rechazado;2015-05-14
89219-9969-EE;aprobado;2006-11-16
60395-18660-LD;rechazado;2010-09-19
1793-53247-EE;aprobado;2016-05-08
94767-89619-JK;rechazado;2016-12-14
79889-49631-HA;rechazado;2008-07-26
77906-3075-FH;rechazado;2019-06-30
62545-86782-LF;aprobado;2011-02-14
4158-75066-OF;aprobado;1994-12-22
18947-43009-EE;rechazado;2018-01-02
14839-49226-EN;rechazado;2015-01-20
52465-11833-AE;rechazado;2010-12-06
34795-42939-KN;rechazado;2003-11-30
3676-48892-JO;aprobado;2018-11-13
18343-79297-MJ;aprobado;2013-07-07
7678-25830-EJ;aprobado;2019-07-27
63583-92727-DD;rechazado;1978-09-24
27678-68834-AL;aprobado;2019-05-21
4419-43808-IM;aprobado;2013-02-06
56246-23650-NO;rechazado;2018-09-11
23137-40889-AM;aprobado;2019-05-21
86147-76534-JN;rechazado;2012-12-10
60785-73154-KJ;aprobado;2015-04-20
56288-80629-MF;aprobado;2004-03-11
14728-53642-EB;rechazado;2018-08-28
41299-33902-KN;rechazado;2007-02-25
77856-74512-BM;rechazado;2018-09-26
89664-23519-BD;rechazado;1996-01-04
96544-93503-GE;rechazado;2015-04-04
14884-8472-DH;aprobado;2018-08-28
69160-77346-BF;aprobado;2019-06-02
8097-70499-MH;aprobado;2008-04-12
84807-42918-FI;rechazado;2017-12-22
51479-61218-NJ;rechazado;2017-09-28
58491-52334-BM;rechazado;1987-10-12
41186-47509-MO;rechazado;2015-04-20
35883-74839-AB;aprobado;2009-02-01
55599-96783-KB;rechazado;2011-03-07
31385-8566-JN;rechazado;2016-12-28
38295-63071-GJ;rechazado;2012-04-29
61435-93162-FD;rechazado;2007-10-27
90547-12957-JG;rechazado;2019-08-26
99893-19077-JI;aprobado;2013-07-30
21360-25577-EG;rechazado;2017-11-01
56095-58607-AL;rechazado;2018-11-14
48680-34645-AD;rechazado;2013-07-09
17976-5256-BN;rechazado;2005-10-14
13250-52644-EJ;aprobado;2019-08-28
29344-51456-IG;aprobado;2017-05-27
18080-96188-OK;rechazado;2019-05-27
33247-29108-HH;rechazado;2003-09-01
67319-71041-AB;rechazado;2018-09-09
50628-59533-MH;aprobado;2019-07-16
80363-41916-KL;aprobado;1988-11-09
23641-38096-GK;rechazado;2013-01-09
3351-16255-OD;aprobado;2016-11-22
88121-69287-HF;aprobado;2004-11-11
19825-71243-IL;rechazado;2004-06-17
89292-99734-AO;aprobado;2015-10-29
85108-95998-FF;aprobado;2007-10-14
85237-96036-NN;rechazado;2009-12-03
92571-40163-BF;aprobado;2014-08-01
24995-86606-HN;aprobado;2016-11-21
17307-19662-KO;aprobado;2018-04-07
51471-22192-JB;aprobado;2002-11-08
3264-68647-MB;rechazado;2012-08-26
11276-23405-HI;aprobado;2016-10-01
60880-91176-LH;rechazado;1989-07-01
6771-8625-BL;rechazado;2011-05-23
38138-25875-GJ;rechazado;2016-11-03
66441-49784-JF;aprobado;2013-12-21
51200-60081-BI;rechazado;2006-04-06
15551-52275-BO;rechazado;2018-05-31
46349-39438-EG;aprobado;2018-07-01
2388-82895-GM;rechazado;1984-10-14
16550-65845-AI;aprobado;2011-05-14
10090-94867-IN;rechazado;2019-08-28
88761-87706-NK;aprobado;2019-07-20
67185-43105-HJ;rechazado;2018-10-04
571-1788-AB;rechazado;2018-10-30
35538-58350-IG;aprobado;2017-10-25
87489-30975-BJ;aprobado;2018-01-04
29556-33786-GJ;rechazado;2003-08-28
92318-42788-EM;rechazado;2017-07-20
60052-35524-MF;rechazado;2008-10-14
87248-47386-BN;rechazado;2013-05-18
40761-61615-BH;rechazado;2016-09-02
146-33536-LI;rechazado;2019-05-22
84057-48256-MN;rechazado;2018-04-14
40473-25475-KD;rechazado;1995-09-14
36351-12983-EJ;rechazado;1974-04-18
7831-2585-DK;aprobado;1983-11-13
44307-28449-NN;rechazado;1997-02-20
75374-3545-FG;rechazado;2010-06-18
38437-47942-FB;aprobado;2017-05-05
44664-65407-GL;rechazado;2004-06-22
94223-6885-GI;rechazado;2014-03-29
76639-95855-EA;rechazado;2014-11-13
49065-21193-KD;aprobado;1994-01-23
22236-77958-FA;rechazado;1977-03-19
90301-1371-HE;aprobado;2010-08-01
62669-8209-MB;rechazado;2009-11-30
60940-41630-DA;aprobado;2012-05-07
60070-7907-MD;aprobado;2018-06-28
86587-30304-AJ;rechazado;2011-11-29
38651-30248-FN;rechazado;2000-09-08
93970-36062-BM;aprobado;2019-03-06
5988-32433-NF;aprobado;2002-06-14
72546-29640-EI;rechazado;2018-10-12
21483-41327-HL;aprobado;1974-10-30
10804-57691-IH;aprobado;2018-05-16
55743-37437-KK;rechazado;1983-04-02
55768-26411-NJ;rechazado;2016-02-28
40898-43053-HL;rechazado;2011-04-25
34233-45982-LB;rechazado;2007-12-27
68866-51850-HK;aprobado;2014-02-17
74534-52667-JI;aprobado;2005-03-16
5180-21184-BI;aprobado;2019-05-28
42362-37035-BF;rechazado;2015-09-25
8868-33580-KK;rechazado;2019-03-11
4354-57125-JF;rechazado;2017-03-20
23311-23582-BK;rechazado;2019-04-16
67374-86803-MB;aprobado;2011-10-15
87695-3146-FB;rechazado;2015-04-30
21475-99564-DJ;rechazado;2013-02-17
12374-21804-EB;aprobado;2019-08-29
83262-71022-GD;aprobado;2012-11-15
35969-53177-NF;rechazado;2013-03-28
96491-36281-FL;rechazado;2010-08-28
59178-27250-ML;aprobado;2011-04-11
50326-29869-AF;aprobado;2018-11-22
85786-3678-JH;aprobado;2014-12-09
45285-88502-NB;aprobado;1985-12-25
17896-89462-DD;aprobado;2012-02-14
56873-53422-AF;aprobado;2019-08-02
20142-99059-MK;rechazado;2018-01-28
95773-17463-OK;aprobado;2008-02-02
87006-49111-BN;rechazado;2018-10-23
73296-80271-MK;aprobado;2008-11-25
19283-4891-BA;aprobado;2017-05-23
94743-96454-KH;rechazado;2009-05-28
34126-38697-KL;rechazado;2018-10-22
28532-17127-KI;rechazado;1964-09-09
50199-47699-AD;rechazado;1984-01-14
11547-2145-ON;aprobado;2002-09-06
44029-94916-FO;aprobado;2013-09-12
97755-83208-JG;aprobado;2017-09-21
54535-70528-BM;rechazado;2010-11-16
21105-69692-NH;aprobado;2018-07-18
47616-18875-MH;aprobado;2010-04-09
25962-18396-EK;rechazado;2014-11-21
66304-35655-GM;aprobado;2006-07-11
27108-47335-AM;rechazado;2016-05-09
75872-85588-NK;rechazado;2017-11-21
55343-90837-JJ;rechazado;1993-06-03
68660-25494-KI;aprobado;2011-01-20
23172-31453-LJ;aprobado;2007-04-29
71142-66367-FD;aprobado;2013-08-26
50244-69918-KG;rechazado;2009-04-26
34627-90137-EB;aprobado;2015-05-11
46073-22202-HO;rechazado;2013-01-21
44913-95221-KA;rechazado;2002-06-01
7634-77478-JB;aprobado;2012-06-02
42766-64386-OK;rechazado;2011-10-11
10954-52864-BB;rechazado;2013-09-14
92134-51761-LJ;rechazado;1999-06-17
92889-8723-BB;rechazado;2012-11-23
19511-36822-AB;aprobado;1999-10-19
45301-48157-MF;aprobado;2009-07-19
98020-8214-MM;aprobado;2003-07-10
41662-63173-FB;aprobado;2019-01-10
9302-10683-DN;aprobado;2015-08-04
8745-97191-HN;rechazado;2019-04-27
33492-26519-OA;aprobado;2012-02-13
13047-54490-ME;rechazado;2018-10-28
61160-15817-HM;aprobado;2001-09-02
29000-40562-LG;rechazado;2015-07-28
69576-88767-NI;aprobado;2017-12-28
79564-71142-FJ;aprobado;1996-12-13
86290-39303-AF;aprobado;2018-06-02
93618-32587-OO;aprobado;2010-11-03
30989-24774-GO;aprobado;2008-12-24
26701-94907-KJ;rechazado;2019-08-27
52924-67738-AM;rechazado;2018-01-26
277-81741-MB;aprobado;2010-07-05
30167-15349-OG;aprobado;2010-07-13
87100-32309-NM;rechazado;2019-07-26
60125-43938-BF;rechazado;2018-10-13
37258-97382-JJ;aprobado;2019-03-12
55372-52319-MJ;rechazado;2008-05-05
66116-53811-IN;rechazado;2019-02-02
94253-11336-BH;aprobado;2005-01-25
92172-42463-MB;aprobado;2005-09-28
27349-80081-DO;rechazado;2009-09-02
71002-2220-DE;aprobado;2017-08-12
66821-54125-NL;aprobado;2009-06-07
73914-12341-AL;aprobado;1992-05-23
63777-49588-EI;rechazado;2019-07-08
3587-85538-MJ;aprobado;2016-06-15
41732-8916-MM;rechazado;1983-04-07
49924-62994-BE;aprobado;2015-05-13
58929-25462-BL;aprobado;2015-12-24
84131-92834-AB;rechazado;2018-12-01
58338-17357-EN;aprobado;2017-12-03
90960-417-EB;aprobado;2019-07-23
30288-75659-MK;aprobado;2019-02-21
68915-36160-BF;rechazado;2005-11-22
36116-89722-AB;aprobado;2019-08-09
9476-17117-BO;rechazado;2016-03-25
94143-84169-GO;rechazado;2016-08-24
88591-75594-GM;aprobado;2015-12-06
18997-18358-NE;aprobado;2019-01-08
86238-35317-BB;rechazado;2015-01-04
76950-30639-KN;rechazado;2018-02-03
36204-7876-DD;rechazado;2012-02-01
25587-16744-LA;aprobado;2005-02-22
88491-72188-DO;aprobado;2018-10-17
27224-78666-BO;aprobado;2017-06-07
80286-8133-KF;rechazado;2019-03-21
28921-44761-BD;rechazado;2005-05-08
4490-59330-AJ;rechazado;2018-03-26
82570-14081-KI;rechazado;1973-10-05
31388-35658-LM;rechazado;2001-02-02
9754-81525-EB;rechazado;2019-06-08
39969-84659-DA;rechazado;1993-11-29
45891-57792-DO;rechazado;1998-07-09
10918-7267-FM;aprobado;2010-05-02
14893-77308-BD;aprobado;2019-07-06
97834-78407-KD;rechazado;2011-11-26
57381-73769-GB;rechazado;2006-01-24
72228-75045-BM;aprobado;2016-04-05
93430-11985-GE;aprobado;2019-07-26
65995-97816-OG;rechazado;2019-05-24
2952-15555-HK;rechazado;2019-05-13
50907-51904-NM;rechazado;2011-07-02
7130-22344-OB;rechazado;2012-03-26
28876-47343-LA;rechazado;1998-02-18
39601-17108-HA;rechazado;2002-08-06
34421-42114-JF;aprobado;2019-04-01
68699-41577-JM;aprobado;2017-12-27
93649-27624-DD;rechazado;1999-03-04
98235-9588-JG;aprobado;2004-09-14
26389-78745-JN;rechazado;1970-10-28
22303-54346-DB;rechazado;2007-09-15
79864-25605-FL;rechazado;2008-07-13
41777-26872-FD;aprobado;2018-01-18
80210-2125-FI;rechazado;2017-07-24
96480-88438-FE;aprobado;2019-02-28
91822-43866-IN;rechazado;2015-06-17
88232-97049-OI;aprobado;1992-05-01
84318-19678-JN;aprobado;2011-06-21
52838-81129-IO;rechazado;2018-11-28
30130-90293-NA;aprobado;1997-10-12
28248-45076-OL;rechazado;2018-01-25
82290-48480-FM;rechazado;2006-06-12
3861-81119-BB;rechazado;2019-01-01
38236-66481-BF;rechazado;2017-06-04
48742-53027-EO;rechazado;2004-10-29
84323-10826-HB;aprobado;1979-08-27
25985-90126-FO;aprobado;2019-05-25
52026-57430-LA;aprobado;2018-05-28
64273-52795-II;aprobado;2002-04-17
54209-36274-EL;rechazado;2015-03-14
35428-65807-JI;rechazado;2000-02-21
45390-54231-HD;aprobado;2019-02-21
90693-72470-EB;rechazado;2015-07-03
59784-7423-MH;aprobado;2019-08-14
60118-76248-BN;rechazado;2018-06-24
42940-27542-FO;rechazado;2018-02-02
36285-77289-DO;aprobado;2009-08-17
1117-59684-FD;rechazado;2015-03-14
49831-26584-MO;aprobado;2012-03-01
79884-36933-NE;rechazado;2019-07-18
55524-26034-HB;rechazado;2014-07-05
52909-47740-BO;rechazado;2007-11-04
56714-80266-FM;aprobado;2000-12-03
15134-57051-HM;rechazado;2019-08-30
50160-29350-EE;rechazado;1997-12-16
83278-31459-OM;rechazado;2008-09-26
97733-84661-BN;aprobado;2014-09-11
5575-5256-LL;rechazado;2012-03-04
53731-22063-BO;rechazado;2018-01-27
42089-65286-AI;aprobado;2017-10-26
88547-30812-BB;rechazado;2013-08-10
58808-45999-AA;rechazado;2019-06-12
6087-58184-JF;aprobado;2006-07-06
63356-73645-HN;aprobado;2019-08-26
18487-92828-BO;rechazado;2010-11-30
4550-90126-IM;aprobado;2014-01-19
1762-61643-DI;aprobado;1999-08-26
12471-66722-LD;rechazado;2015-08-30
43051-54014-LG;rechazado;2007-06-25
42921-3225-KL;aprobado;2019-08-07
93259-99869-JM;aprobado;2019-08-01
17137-79349-BB;rechazado;2015-03-24
78860-94432-KO;rechazado;2017-03-01
90754-32118-FL;aprobado;1993-01-18
99273-74683-HM;rechazado;2016-10-09
52554-9674-FF;rechazado;2010-08-18
97256-24013-NN;rechazado;1986-09-26
493-59863-JH;aprobado;2000-05-15
87325-92469-IB;aprobado;2018-07-10
90697-83376-AO;rechazado;2013-02-06
25385-43500-EE;rechazado;2019-04-17
52810-6124-BF;aprobado;2017-09-19
46542-90635-JK;aprobado;2017-11-04
30126-77360-HA;rechazado;2015-07-20
33848-88669-MM;aprobado;2011-07-18
96870-95309-IB;aprobado;2015-11-23
40491-61366-MK;rechazado;2017-05-30
24508-60355-JK;rechazado;2013-05-08
40288-94801-AG;rechazado;2011-03-20
25600-92541-KI;aprobado;2018-11-26
43155-60862-BG;rechazado;2019-07-01
30113-66684-FD;rechazado;2010-10-03
85734-73778-MB;aprobado;2011-09-08
25503-14550-OI;rechazado;2014-03-01
16712-46444-FL;aprobado;2014-06-25
62013-26265-EO;rechazado;2016-10-30
42162-66170-NA;aprobado;2007-05-27
54850-83453-AE;aprobado;2011-11-22
27356-22338-EJ;aprobado;2006-09-10
6288-50930-KN;aprobado;1989-03-23
64268-38784-GB;aprobado;2005-04-26
21637-28256-NH;rechazado;1998-02-04
56800-21687-DO;aprobado;2013-09-21
18703-3469-HD;rechazado;1975-07-26
41415-13025-BB;aprobado;2016-02-03
29230-99015-DO;aprobado;2014-07-22
89107-28637-HN;aprobado;2007-02-12
87814-60131-KJ;aprobado;2004-10-14
16689-52582-FO;rechazado;2015-02-20
19547-36413-HB;aprobado;2016-11-01
1804-40006-JB;rechazado;2018-03-02
1090-75487-HM;rechazado;1989-01-06
28040-41272-IN;rechazado;1993-02-16
98815-86116-BG;rechazado;2011-09-24
94973-30677-BB;rechazado;2016-10-22
41990-22621-ID;aprobado;2016-03-17
88761-92356-KB;rechazado;1996-01-02
36569-39426-LA;aprobado;2018-12-13
61757-38755-LH;aprobado;2005-12-18
63699-65767-LE;rechazado;2019-03-31
22526-39823-HB;rechazado;2019-08-27
75715-90668-BO;aprobado;2014-01-04
20670-92822-EB;aprobado;2011-07-12
39487-8403-OH;aprobado;1990-08-03
24124-56317-GN;aprobado;2005-05-08
88218-95136-BA;rechazado;2004-08-01
64345-9264-BN;aprobado;2014-10-01
87370-40305-BH;rechazado;2019-03-27
6331-56427-EJ;rechazado;2018-10-06
2031-82873-EM;aprobado;2015-06-20
70639-8431-BJ;rechazado;2007-06-09
3463-56342-MI;aprobado;2010-12-13
90704-67222-OE;aprobado;2007-07-12
91850-53835-IE;rechazado;1994-02-11
18239-10400-JD;rechazado;2013-09-06
9298-91536-DF;aprobado;2008-09-03
50120-81407-FB;aprobado;1995-05-18
33983-28108-KI;rechazado;1982-02-01
5665-13370-KD;aprobado;2004-02-14
65409-35535-LL;aprobado;2017-05-25
35992-5661-JE;rechazado;2016-04-01
98635-69599-NF;rechazado;2019-04-27
51264-53945-NF;aprobado;2012-01-25
76982-40907-GD;aprobado;2019-08-03
36107-16482-MB;aprobado;2010-12-25
6879-75324-JF;aprobado;2017-07-20
54850-86047-JN;aprobado;1991-12-13
59687-38967-MB;rechazado;2012-05-12
4901-36269-AK;rechazado;2015-12-06
6970-32657-LJ;rechazado;2002-06-03
29243-61407-EG;aprobado;1984-06-10
57329-56031-KN;aprobado;2014-08-30
34256-93581-MH;aprobado;2001-02-15
1726-37740-BF;aprobado;2019-07-18
57793-34404-EO;aprobado;2001-09-23
68053-7882-HG;aprobado;2018-11-28
47635-99440-KG;rechazado;2014-08-25
43260-82224-BJ;rechazado;2018-08-10
72889-93636-OI;aprobado;2019-08-20
26831-37240-HH;aprobado;2012-10-29
81106-12319-OJ;rechazado;2016-01-04
7442-4295-GG;rechazado;2008-05-04
74697-57357-LE;aprobado;2018-02-15
57898-3643-MK;aprobado;1991-09-09
79065-2298-NB;rechazado;2016-11-02
86249-54656-BK;rechazado;2014-12-24
9023-69612-GJ;aprobado;2017-06-30
49093-61994-GK;aprobado;2017-07-12
57574-76388-HL;rechazado;2011-03-20
46393-87162-AH;rechazado;2019-08-24
10411-7458-LI;rechazado;2017-07-22
23925-60997-IB;aprobado;2018-03-29
85066-95632-FG;aprobado;2019-07-16
97323-50591-OJ;aprobado;2015-08-28
27292-7716-EL;aprobado;2013-06-12
98304-35719-DO;aprobado;1979-05-21
5303-43499-MH;rechazado;2016-06-12
65388-22790-DG;aprobado;2016-11-11
7898-95268-DE;rechazado;2019-06-16
66008-2252-AI;rechazado;2018-12-20
28489-12801-BE;aprobado;2014-01-23
26580-63441-NO;rechazado;2013-05-31
4937-48735-HK;aprobado;1983-12-13
77643-26084-DJ;rechazado;2019-05-19
75796-39321-DK;rechazado;2019-04-22
30612-31569-AJ;aprobado;2015-03-11
21974-34833-KN;rechazado;2019-03-04
67766-15100-NA;aprobado;2019-07-02
35909-94807-OG;aprobado;2006-04-15
93833-82699-NN;aprobado;1963-09-23
15930-93693-KM;aprobado;2015-08-07
1510-41397-HO;rechazado;2011-10-11
37688-59329-OB;rechazado;2016-10-11
14698-58511-EB;rechazado;2019-08-11
34532-53007-KK;aprobado;2011-05-11
