Rid;Pid
87957-98101-LB;14060030079935203515227695856900638253907553363210113414709147320557000084359499212977892431
94993-10872-IN;14356514917167491686455271757
18671-78633-MO;7599104669224299589
84806-15368-BA;291184716030926755748104613302711544658546133207810394388033
33634-64452-KG;146793563361271736719310694463348041038
62942-18543-KF;1635020620
69276-55793-LI;74543287303917249516115582940035147809852453280091144824056147
42704-78176-LN;161342007423697365943536683784282926665
8082-93937-KK;2128397922148711295312
2975-11240-BO;2340511785535530115398609551904837
83332-32117-NE;762235834952042655235040640930680894812065658880778053897546
36574-90500-OF;56080136395185531614750787
77196-83537-IK;291184716030926755748104613302711544658546133207810394388033
77408-92357-LE;161401229798391281197711811682173892692642530226004
85753-62965-FK;2055834528503539199045
94824-3208-AH;285146431997759542967688471127433087370922430212475792402495249556082527957240740290247654278437416735648218276412256218617887936048982
25949-31866-BF;67796724855649926681611944496443787253820440081736
42068-45589-HA;1034495966237205124967830180452579555300960580
9887-52169-MB;66390827297622769413723170368758670958624991026168699033372825157901696284926296622717698689940573521151570993097175102286150
18412-73674-MB;264830956467735582794442137045919604419064327235
29831-416-FA;3917773128619074034581951475541791812762918908015881450097504235394951405338336061570224794673229532852041722098118467
23657-27984-FF;15802456592398756050073680313662070533717
98543-20971-KG;14060030079935203515227695856900638253907553363210113414709147320557000084359499212977892431
69587-2001-OH;27431107585076289
98960-78749-LM;9331678291209739598811366271292873912435329274275651917
83337-77753-EF;418565088580
8388-16246-AA;526034371859246315760709
36405-93885-DA;320160981106656600226248736542104116663858228827440842084315284513188164
40727-53364-FB;144062597760928538058719419202766266695
56436-99032-EB;18723998395937855246370000615521150855424804115470964565185007710450430927175
780-47906-EH;7720547795398449992959740895564
42412-75843-DE;1137440296995807640321587874451219906766547443891762654537
34666-70989-AM;49951261189332298028019237736787652189327544803712847090013371284391886679111
60952-55145-FN;41318714828388167986614223790608071797406745494713680
26156-13949-KO;38456887365339731188016833356766416450980743209904678777460989231335771989737595961140266047514763594
8910-12245-JB;1798156271013847921477
97668-3793-MK;119165719769665
15818-10218-OB;1250628832447877058787413503629855365389292660295641832295421952812359
84308-98559-KF;41318714828388167986614223790622387112608445041432131
58106-99968-AG;42795244291183288209199030826485598266604111700970819
29043-43618-JA;425566939244932980941604788646202201091944098135811016421990896440298749718930365078774202360768791439827275
10410-27229-IK;573412356879967721559807400246268229
2360-91410-LN;505669499077438579106936847363044689
50379-18729-GB;1945370780066921739600
81539-74692-KN;497976878903750940192579
1963-95708-KA;521256810666718993408323
4450-47980-GK;61660762053770535453038914762546899276
24018-42196-OI;3046868522014439619603635686825845135553941833312231001001717932661256786455026920789389452128308193198910370722546801810815214657
86827-38101-HL;1137440296997389600809874989917277396032144319618425905729
89711-12260-IN;3599367700463412099898290139366563361321057655284680249745352418140893636323333088913683211600
51760-21791-KF;1034495923700713468573496731283045716377892171
41093-29803-NL;1511917486302752801555128190447193223927832731908599186000374237962514737547903913364908960083
20703-34833-OO;35708596357872781989617295692
27191-52752-NI;1635020620
97588-14408-DL;4443126160139873595031980941464871648462074428624103750
18234-46985-BH;8586799894014386382627962637635
35685-16095-GJ;1250736617817121307248725749683796226143653223062290245339153894565955
15440-31824-FL;67796724855649900922953304983464430882019287855687
35954-38268-LB;855714971851355549517
66754-21817-OG;3273605853304081483564268764320360457922575666591034760758468296870131730869743189
44216-25410-MK;1137440296995806071619876165536207476704573506849129647436
35476-15381-EI;56080136395248212082057793
2581-82589-EL;418347115852
94674-73255-AD;352020721486940775987028318256068897201775471009528667490513223398214864362497205313
20918-50409-HO;30141478937124777425210009939
3470-74392-AE;1137440296997122950097295078826240963494242223661259383109
15751-46876-LN;60500501807007249606676453178773540203068746788675
48892-96093-BB;9331678291209739598811366271292873912435329274275651917
10515-78531-FF;3599367700463412099898290139366563361321057655284680249745352418140893636323333088913683211600
90023-71746-NE;573412356879967721559807400246268229
14175-70217-LA;45430407398573423077340737779070234904926055316128940289976978515
7262-725-EA;121424939937603
61657-20043-JE;10824651475632495539495470059062994293253552216218281818964545206360276529578968328905753189009680414734976297429334
95347-29066-MA;31389010178407119832407500099
86324-12943-AB;2128397922148711295312
94025-10105-IN;41318714828388167986614223790622387112608445041432131
37097-47196-BB;762235834952042655235040640930680894812065658880778053897546
23932-90539-DB;12788195245930769268091807601672474399333141044491386418563568135753
81877-18607-EB;2462787319921741961635006892125549094176124739
6205-19468-MB;838043098445844859792452803666112926393106995785480723598574400388790751192688127557
97093-32865-AM;1250736617817121307248725749683796226143653223062290245339153894565955
67849-29259-LL;2462787319921741961635006892126659673917841731
42490-96946-BD;177462528900677433895862256949227930299220777622020633410694980
94512-16368-HN;195122114020829289171950194622432407561633833775291326695727368362056181079
490-53913-LD;5371409934798296826186527688376725082770840313988316764160215931033121102653776
18833-7135-MM;4040999701961535017307904998644847238475604
15863-65697-ED;107156807573840
14439-76605-OE;74543287304020924878675967339218691426362611067536790676467534
22284-95926-GG;6371446492393588484845996017055575039510328338167157071452666445794611723962458901976711249426925853327483176315970
24234-21231-DB;4885268876749520886261989761548048732878822546483129486263723124056
67551-89716-FB;940868561611488594740444851760966
38987-33249-KE;13918726184482018604817992992443691281195027300592393969467449887668418470221026898745550476115205450817
37096-38533-ME;1975350708962815560182790848080211
85496-4673-BG;219063032793976918208323
16480-31178-EJ;30153525640862950931656892748
29908-54494-AB;418565088580
75513-93827-AH;630162822644966450327718386822164244121692752201
86276-75187-MK;22656974574000899948867853909651343410861359014745502486198906146889480501217362207746793411973573953
92189-76250-IJ;195122114020829289171950147409172139334721293268802502037686513753726021189
56895-65178-HB;9717446100965016837871690609844885206985798522919472451
45853-7265-FO;37579152220485564600143537782651509305163
1761-65282-HA;291184716030926755748104613302711544658546133207810394388033
38556-38806-ML;117810821357954310891266381
71093-99601-NL;30141478937124777425210009939
30657-52617-NK;320160981106656600226248736542104116663858228827440842084315284513188164
65034-45529-NJ;17355961563046371905005410179108983619621309599149891
49209-37181-EG;4447996101316587802116402287650981211380687758854287943
53766-85889-IN;264830956467382647955735150475802295368110597454
54376-77960-BK;3273605853304081483564268764320740430909360306473623491442008867264631621817758533
44197-51694-LH;940868561611489676445536890146648
40366-96476-GL;43569495812005152465702140217286569416827945306186061
63859-39523-KA;1250736617818936166589826923862446147869739709894967169686657894738247
13581-20933-GI;8029189633708549450
76536-77423-NI;139505262455820181428203340
11522-94563-JE;9331678291209739598811366271292873912435329274275651917
34329-68664-MF;195105106086957505893380581954184622864661924998898494065921308847250608220548298601806
85694-68478-IO;264830956467657597166574280896493169264731255361
61599-68164-KE;90117304700656941989432145975211525704747220959995553735531317826851695201829184827475
47435-83145-OJ;9620262968444304537636745672309170179233358
91502-68210-GH;2054825429785416592453
40053-94254-NB;67796724855649957876432681781365684068541492717907
54439-75390-BJ;526293851533376391767364
4430-53083-MJ;1871581270471724791120
71084-86235-OO;1137440296995807640321587874451219906766547443891762654537
65025-48886-ED;33834549094937872430503091270028561836365
25336-1300-EO;554192051969253969890285104647249261466155620721310734804211472874562903
93395-83946-NH;34165992880806104616875286860
39074-23969-BN;264830956467382243173789174618973871636578648904
29676-89344-BI;7020111698625323340
20908-33869-NG;5371409934798296826186527688376725082770840313988316764160215931033121102653776
10821-73686-IM;505669499077438579106936847363044689
28058-37619-AI;264830956467382647955735150475802295368110597454
55360-82236-NN;31359615487075666
10777-85631-FJ;1034495923700712995370902640877216540851061840
66970-27471-JB;2977327179272907854796602591082318680900678355780279247957386737316419
4572-48157-EI;705914900460039630919949797226655621832142311226311184966994
21494-55265-GB;74543287303917249471514781005494155432587810100072470134546771
75117-52912-NE;4040999701955911986629259498227006686982227
59684-24918-OH;497976878903750940192579
30436-25970-DE;497976878903750940192579
23439-89733-BD;2037190276957041880133
19493-22418-BD;320160981106656600226248736542104116663858228827440842084315284513188164
33920-69036-II;2707863294993246977170749770345305454724589927876835569478
44313-18350-DJ;10577590996067371004573241290395624080027931636896391493
1041-69731-NG;8661644569742943669455140665149466350676314
22616-49177-NO;139505428328430076101489236
40755-67554-AM;599171411690464285928754832357548368
2882-8533-BL;37579152220485564600143537782651509305163
38687-29107-FN;264830956467382526100053991821683480372439436629
85732-10649-BH;134731023070718279078274371
16526-90232-AB;34507274947000894284170739039890054079811
87060-37041-DF;1137440296995807641008751793864245301937870393533163127880
74777-7323-BD;320160981106656746675358216788909477303349348700790121189078446719923524
58788-52156-ML;8241998988093186394
32332-26478-GJ;8825082680358107439476497206595
69988-32844-KE;1511917486300736856742788952101930526456529694066804683384695958358954395613269551644718426445
54662-34626-BO;441463416414059990293009405876536700331631695577504057024854
8342-76270-HF;3917773128619074034581951475541791812762918908015881450097504235394951405338336061570224794673229532852041722098118467
50596-81114-BM;1250628832447877343864999768289970284744184362276518247775805681856336
40914-66253-JB;17355961563046377310429356550095728357202315573421399
23088-83998-HD;320160981106656746675358216788909477303349348700790121189078446719923524
48944-91066-AL;74549711812567079533870074509469740564185348944179168065972291
