numero,tipo_contenido,duracion
17556,audio,69
17558,audio,7
17559,spam,68
17561,imagenes,40
17562,video,76
17563,video,86
17565,audio,22
17566,audio,69
17569,imagenes,37
17571,audio,16
17572,spam,79
17574,imagenes,53
17576,audio,13
17577,spam,3
17579,video,16
17580,audio,9
17582,video,80
17585,imagenes,86
17587,spam,34
17590,imagenes,83
17591,spam,78
17593,imagenes,82
17594,spam,57
17596,video,7
17600,imagenes,50
17604,audio,12
17605,spam,22
17606,audio,35
17608,spam,41
17609,spam,48
17613,video,22
17615,spam,71
17616,video,25
17618,video,73
17619,imagenes,57
17625,audio,19
17626,audio,18
17627,spam,61
17628,imagenes,57
17629,spam,41
17630,video,52
17631,video,74
17632,imagenes,3
17633,audio,35
17634,audio,25
17637,imagenes,4
17639,imagenes,46
17641,imagenes,43
17642,video,41
17644,imagenes,13
17646,imagenes,61
17647,spam,2
17651,video,18
17652,imagenes,4
17653,spam,7
17655,spam,85
17656,video,44
17657,imagenes,16
17658,video,68
17660,audio,49
17661,spam,16
17663,video,90
17665,imagenes,2
17667,video,85
17668,video,78
17669,audio,26
17670,spam,43
17671,imagenes,33
17672,spam,44
17676,imagenes,38
17678,video,8
17679,audio,33
17680,audio,14
17683,audio,64
17686,audio,38
17688,spam,83
17690,imagenes,83
17693,audio,9
17694,audio,14
17696,audio,59
17697,imagenes,51
17698,audio,72
17699,audio,7
17700,audio,86
17701,audio,63
17703,video,55
17706,audio,18
17707,video,4
17708,spam,81
17709,spam,58
17711,imagenes,67
17712,video,75
17715,imagenes,32
17717,video,26
17719,video,66
17720,audio,16
17721,video,82
17724,video,10
17726,audio,3
17728,spam,16
17731,spam,55
17733,video,19
17734,audio,70
17735,audio,14
17737,audio,24
17740,imagenes,9
17743,video,18
17745,spam,78
17748,imagenes,54
17749,imagenes,80
17751,video,3
17752,video,85
17753,spam,52
17755,imagenes,21
17756,spam,64
17758,video,36
17759,video,44
17760,spam,84
17761,video,4
17764,imagenes,17
17765,imagenes,40
17766,video,37
17773,audio,9
17776,spam,63
17777,imagenes,62
17778,video,44
17779,video,70
17781,spam,24
17782,audio,50
17783,spam,54
17784,spam,68
17789,audio,15
17790,video,50
17793,audio,87
17794,audio,48
17795,imagenes,6
17798,video,48
17800,imagenes,86
17802,spam,90
17803,imagenes,74
17804,spam,67
17805,video,44
17806,spam,37
17808,video,14
17809,audio,18
17810,audio,73
17811,video,83
17812,imagenes,65
17813,spam,31
17817,imagenes,21
17818,video,56
17819,imagenes,31
17820,spam,64
17821,audio,33
17824,imagenes,29
17827,video,21
17828,video,5
17836,audio,82
17837,imagenes,13
17840,spam,23
17842,spam,66
17843,spam,65
17849,video,46
17851,video,90
17853,imagenes,8
17855,spam,67
17859,imagenes,60
17860,audio,43
17861,audio,5
17862,audio,83
17864,imagenes,44
17866,imagenes,17
17867,audio,57
17872,video,66
17874,video,79
17875,audio,26
17876,imagenes,29
17881,spam,29
17882,video,60
17884,spam,6
17885,audio,7
17886,audio,54
17889,imagenes,68
17890,spam,1
17891,audio,41
17893,audio,23
17895,spam,53
17898,spam,13
17900,audio,75
17903,imagenes,17
17906,imagenes,46
17907,spam,65
17909,audio,66
17910,audio,14
17912,audio,35
17916,audio,37
17917,imagenes,37
17918,video,57
17921,spam,6
17923,spam,29
17924,imagenes,45
17925,imagenes,77
17931,spam,61
17933,video,82
17935,imagenes,38
17937,spam,71
17938,imagenes,61
17940,imagenes,7
17942,imagenes,55
17944,spam,53
17945,spam,88
17950,video,68
17952,audio,79
17953,audio,40
17954,audio,18
17957,audio,50
17959,video,15
17960,video,78
17961,imagenes,57
17962,imagenes,80
17965,spam,66
17968,imagenes,73
17969,imagenes,6
17970,audio,11
17971,imagenes,40
17972,audio,13
17973,imagenes,82
17974,audio,34
17975,video,70
17978,video,6
17981,spam,78
17984,imagenes,83
17987,video,21
17988,audio,66
17989,audio,90
17990,spam,8
17995,imagenes,20
17997,audio,41
18000,audio,28
18001,audio,79
18003,audio,33
18007,audio,49
18008,video,35
18009,video,74
18010,imagenes,14
18011,audio,53
18013,audio,20
18015,video,24
18016,imagenes,32
18017,imagenes,90
18018,video,14
18019,spam,35
18022,imagenes,34
18024,video,22
18025,imagenes,27
18027,imagenes,71
18028,imagenes,72
18030,video,86
18031,audio,71
18034,video,79
18045,video,77
18046,spam,73
18048,video,24
18049,imagenes,54
18050,spam,12
18051,imagenes,72
18053,imagenes,4
18054,audio,1
18055,imagenes,34
18059,imagenes,22
18062,video,37
18064,imagenes,23
18069,audio,83
18071,spam,61
18076,spam,42
18077,imagenes,24
18079,imagenes,22
18081,spam,5
18087,spam,22
18088,video,56
18091,spam,71
18092,imagenes,3
18093,imagenes,36
18094,imagenes,1
18095,video,31
18096,spam,2
18097,video,41
18098,audio,29
18100,imagenes,41
18101,imagenes,59
18103,video,74
18106,spam,81
18110,spam,62
18112,imagenes,7
18113,imagenes,20
18115,audio,90
18116,audio,69
18117,imagenes,1
18118,imagenes,15
18119,video,26
18120,audio,28
18121,imagenes,26
18122,video,56
18123,spam,84
18124,audio,85
18125,video,4
18127,spam,60
18128,audio,26
18129,spam,32
18130,imagenes,28
18131,audio,78
18135,video,31
18136,imagenes,73
18137,audio,51
18138,audio,57
18139,video,51
18140,spam,63
18142,spam,72
18146,imagenes,60
18147,imagenes,11
18148,video,33
18150,video,21
18152,imagenes,4
18157,spam,11
18160,spam,10
18162,video,76
18163,audio,12
18164,spam,76
18165,imagenes,55
18166,spam,66
18169,audio,68
18172,audio,78
18173,audio,35
18174,video,61
18176,imagenes,27
18179,audio,54
18180,imagenes,10
18184,audio,46
18188,spam,38
18189,video,68
18191,imagenes,27
18192,imagenes,49
18193,video,62
18194,video,71
18197,spam,3
18200,imagenes,35
18201,imagenes,53
18202,imagenes,79
18205,audio,53
18208,imagenes,69
18209,video,88
18210,audio,54
18212,spam,51
18216,audio,73
18217,imagenes,11
18218,imagenes,83
18219,spam,46
18225,audio,15
18226,video,60
18227,audio,67
18228,imagenes,86
18229,audio,32
18230,audio,33
18232,spam,75
18234,audio,39
18235,video,37
18237,spam,28
18238,audio,22
18239,spam,67
18240,audio,18
18241,spam,4
18243,imagenes,61
18244,spam,11
18245,video,16
18247,spam,89
18248,spam,4
18250,spam,26
18251,video,2
18252,imagenes,49
18253,spam,47
18255,spam,45
18257,audio,47
18259,imagenes,80
18261,spam,88
18267,imagenes,64
18269,imagenes,22
18270,imagenes,10
18271,imagenes,17
18272,imagenes,55
18273,imagenes,4
18274,spam,9
18275,spam,73
18276,spam,68
18278,audio,49
18281,video,49
18282,imagenes,19
18283,audio,47
18285,spam,23
18286,audio,40
18287,spam,21
18292,imagenes,78
18293,video,53
18294,imagenes,1
18295,imagenes,88
18296,video,19
18297,video,14
18298,audio,40
18300,spam,9
18301,spam,59
18302,audio,59
18303,audio,64
18305,audio,14
18306,imagenes,89
18307,video,17
18309,imagenes,29
18310,video,13
18311,spam,75
18313,video,45
18315,audio,73
18316,spam,11
18317,imagenes,33
18318,imagenes,5
18319,spam,35
18320,spam,1
18322,spam,18
18323,audio,72
18324,audio,54
18325,video,51
18326,spam,20
18329,audio,63
18330,imagenes,60
18334,video,59
18335,audio,60
18336,spam,29
18340,spam,44
18343,audio,59
18345,imagenes,12
18346,spam,6
18348,video,23
18352,spam,44
18353,video,70
18355,spam,74
18358,imagenes,86
18360,spam,82
18361,imagenes,15
18365,audio,36
18367,audio,32
18368,audio,59
18370,spam,21
18375,spam,77
18376,video,25
18378,audio,34
18381,video,75
18382,imagenes,13
18384,imagenes,47
18385,video,43
18386,video,14
18387,video,15
18390,spam,20
18392,video,40
18393,audio,27
18396,spam,57
18399,imagenes,54
18401,spam,40
18402,spam,70
18403,audio,5
18407,audio,34
18408,spam,18
18410,audio,73
18411,video,67
18412,audio,47
18413,spam,21
18415,audio,39
18419,imagenes,77
18420,video,83
18422,video,1
18423,imagenes,37
18426,imagenes,25
18427,audio,87
18429,spam,77
18430,audio,40
18431,spam,22
18434,spam,19
18435,video,90
18437,audio,32
18439,imagenes,15
18444,audio,22
18445,video,74
18447,spam,65
18448,audio,38
18452,spam,34
18453,imagenes,11
18458,video,42
18459,imagenes,35
18461,spam,68
18462,imagenes,1
18466,spam,78
18468,imagenes,8
18470,audio,25
18474,video,77
18479,audio,56
18480,spam,32
18482,video,18
18483,video,38
18489,audio,1
18490,imagenes,81
18493,imagenes,86
18495,video,12
18496,imagenes,86
18497,imagenes,85
18498,video,41
18499,imagenes,55
18501,audio,78
18503,imagenes,60
18507,imagenes,11
18511,imagenes,7
18512,spam,40
18514,imagenes,63
18515,video,30
18518,imagenes,43
18523,video,28
18525,spam,55
18528,spam,50
18531,video,63
18534,imagenes,66
18535,audio,7
18536,spam,34
18539,audio,82
18540,imagenes,27
18543,audio,33
18545,audio,63
18547,audio,78
18548,spam,19
18550,spam,46
18551,video,34
18552,imagenes,50
18553,spam,17
18555,video,67
18556,video,75
18557,video,6
18558,audio,53
18561,imagenes,15
18562,spam,74
18563,audio,67
18564,imagenes,90
18565,spam,12
18568,video,1
18569,video,10
18571,video,16
18572,spam,33
18573,video,65
18574,imagenes,19
18576,audio,8
18578,imagenes,81
18580,video,35
18581,spam,53
18582,audio,49
18584,video,13
18585,audio,81
18586,imagenes,14
18587,imagenes,75
18590,spam,40
18591,imagenes,49
18593,spam,11
18596,imagenes,90
18598,audio,33
18599,imagenes,14
18600,spam,26
18601,audio,63
18603,audio,19
18605,spam,45
18608,audio,25
18609,imagenes,7
18610,audio,11
18612,video,11
18614,spam,23
18615,spam,53
18619,spam,48
18620,imagenes,39
18624,imagenes,77
18629,imagenes,48
18630,imagenes,71
18631,video,74
18632,spam,36
18633,audio,53
18636,video,54
18638,video,66
18640,video,57
18641,video,64
18649,video,33
18651,spam,80
18652,audio,80
18653,audio,79
18657,video,51
18658,spam,27
18659,imagenes,59
18660,spam,24
18664,imagenes,65
18665,imagenes,69
18667,imagenes,10
18670,video,77
18671,spam,40
18673,imagenes,13
18674,spam,35
18675,audio,2
18676,audio,42
18677,spam,4
18678,audio,78
18679,spam,45
18681,audio,36
18688,video,29
18691,spam,75
18693,audio,31
18694,audio,90
18696,video,34
18707,video,1
18709,imagenes,26
18713,video,85
18714,spam,74
18715,spam,35
18716,imagenes,39
18718,video,61
18722,video,74
18723,imagenes,89
18724,spam,21
18725,audio,58
18729,audio,21
18730,audio,89
18731,video,80
18734,audio,84
18735,imagenes,7
18737,spam,15
18738,video,21
18740,audio,90
18741,audio,37
18742,imagenes,55
18747,imagenes,50
18748,spam,58
18750,audio,26
18753,audio,54
18754,video,35
18755,spam,83
18761,imagenes,83
18764,imagenes,53
18767,video,24
18773,spam,53
18774,spam,54
18776,audio,14
18777,imagenes,52
18780,audio,35
18782,spam,60
18783,video,44
18785,imagenes,74
18790,imagenes,60
18791,imagenes,50
18793,audio,23
18795,imagenes,20
18796,spam,29
18801,imagenes,43
18803,spam,4
18805,audio,54
18807,imagenes,49
18808,video,86
18813,imagenes,17
18815,spam,82
18817,audio,74
18820,audio,78
18824,spam,75
18825,audio,40
18826,audio,71
18829,spam,18
18830,spam,1
18833,audio,76
18834,imagenes,50
18835,video,20
18836,imagenes,86
18837,video,81
18838,video,51
18839,audio,38
18843,video,70
18844,audio,80
18845,spam,89
18846,audio,13
18848,audio,32
18849,spam,88
18854,audio,63
18857,spam,7
18858,audio,88
18859,audio,14
18860,spam,90
18861,spam,89
18863,imagenes,77
18868,imagenes,32
18869,imagenes,46
18870,video,87
18871,spam,2
18872,imagenes,85
18874,video,59
18876,imagenes,21
18878,spam,41
18879,spam,33
18880,audio,1
18883,video,79
18887,imagenes,82
18888,video,45
18894,audio,58
18895,video,68
18897,video,38
18898,audio,84
18900,audio,56
18904,audio,45
18905,imagenes,60
18907,audio,75
18908,imagenes,54
18910,video,27
18911,spam,87
18912,audio,80
18913,imagenes,78
18914,imagenes,84
18915,spam,48
18916,video,22
18919,spam,16
18920,video,73
18922,video,58
18925,imagenes,75
18926,video,38
18928,video,64
18929,audio,11
18930,imagenes,84
18931,spam,75
18932,video,32
18934,audio,58
18935,imagenes,18
18944,audio,30
18945,spam,65
18947,imagenes,78
18949,video,36
18950,video,66
18951,video,81
18954,spam,19
18956,spam,13
18957,video,22
18958,audio,15
18960,audio,1
18961,spam,32
18966,video,36
18968,spam,50
18970,imagenes,40
18971,imagenes,5
18972,audio,90
18974,imagenes,33
18977,imagenes,10
18980,imagenes,47
18983,spam,65
18986,video,67
18987,spam,36
18988,audio,23
18990,spam,83
18992,spam,90
18993,imagenes,8
18994,spam,69
18995,audio,29
18996,imagenes,71
18997,spam,74
18998,imagenes,82
19003,audio,65
19006,spam,87
19007,video,22
19008,video,64
19011,imagenes,41
19012,audio,48
19016,spam,30
19020,spam,51
19021,video,13
19023,imagenes,43
19024,video,51
19026,imagenes,43
19027,audio,28
19028,audio,48
19031,video,39
19036,video,11
19038,spam,39
19039,imagenes,4
19040,spam,17
19041,audio,61
19042,audio,59
19043,video,28
19047,video,9
19048,audio,52
19051,video,71
19053,imagenes,57
19054,spam,37
19057,video,23
19058,audio,9
19060,spam,30
19062,audio,8
19063,imagenes,40
19064,video,57
19065,video,49
19066,video,63
19069,imagenes,7
19072,spam,33
19074,imagenes,57
19077,video,54
19080,spam,69
19082,audio,42
19083,video,89
19084,audio,60
19085,audio,74
19086,video,84
19089,imagenes,21
19090,audio,48
19092,imagenes,82
19093,audio,33
19095,video,83
19097,audio,16
19100,audio,44
19103,audio,53
19106,spam,48
19111,imagenes,55
19113,audio,29
19115,video,82
19116,spam,18
19117,audio,13
19119,imagenes,44
19120,video,31
19122,imagenes,68
19126,audio,79
19130,audio,30
19131,audio,28
19134,spam,72
19135,spam,44
19136,video,42
19137,video,46
19138,video,82
19143,video,36
19151,imagenes,51
19152,spam,11
19153,audio,73
19154,audio,12
19155,audio,11
19156,spam,75
19157,video,6
19158,video,86
19159,audio,64
19167,imagenes,39
19169,imagenes,1
19171,video,59
19173,video,10
19174,spam,42
19176,audio,26
19178,video,15
19179,audio,61
19180,audio,19
19181,video,9
19186,spam,83
19188,video,63
19189,audio,82
19193,audio,86
19194,spam,52
19195,imagenes,58
19197,imagenes,71
19198,imagenes,1
19199,video,81
19200,video,11
19201,imagenes,32
19202,audio,16
19204,spam,45
19205,audio,45
19209,imagenes,33
19211,video,26
19212,imagenes,5
19213,video,12
19218,audio,69
19219,audio,64
19220,spam,19
19222,spam,78
19223,audio,89
19224,audio,83
19225,spam,41
19226,video,85
19227,spam,44
19228,imagenes,74
19229,spam,72
19230,imagenes,82
19231,video,29
19233,spam,48
19238,spam,46
19240,audio,80
19241,video,78
19243,audio,10
19248,spam,21
19249,spam,90
19251,video,65
19253,spam,61
19254,audio,23
19255,video,47
19257,spam,29
19258,audio,45
19259,imagenes,17
19260,video,23
19262,spam,20
19263,imagenes,66
19265,video,83
19269,video,25
19273,imagenes,11
19275,imagenes,57
19277,imagenes,88
19278,video,27
19282,spam,39
19283,audio,1
19284,video,2
19286,spam,15
19287,audio,4
19289,spam,27
19290,audio,86
19291,imagenes,50
19297,imagenes,49
19300,video,65
19304,imagenes,40
19305,imagenes,53
19306,imagenes,16
19307,spam,75
19308,video,15
19309,imagenes,70
19311,video,38
19312,video,60
19315,video,13
19316,imagenes,1
19317,video,20
19318,spam,83
19320,spam,68
19321,spam,13
19323,audio,90
19324,audio,30
19325,audio,9
19326,audio,79
19327,audio,46
19328,spam,49
19331,video,50
19332,audio,41
19333,video,33
19335,video,86
19336,audio,73
19339,imagenes,87
19340,imagenes,49
19342,spam,19
19345,video,23
19347,imagenes,84
19348,spam,25
19350,spam,74
19351,imagenes,68
19352,spam,28
19355,spam,45
19361,video,66
19362,audio,47
19365,imagenes,18
19367,spam,21
19368,video,50
19369,audio,71
19370,imagenes,35
19374,audio,42
19375,spam,85
19378,imagenes,70
19380,audio,88
19381,audio,9
19387,spam,87
19389,video,13
19393,video,80
19394,video,68
19395,video,36
19397,audio,60
19398,imagenes,34
19403,video,19
19406,audio,20
19409,imagenes,50
19411,audio,7
19412,imagenes,42
19413,spam,31
19414,imagenes,78
19415,spam,29
19416,audio,46
19417,imagenes,6
19419,audio,56
19421,audio,20
19422,audio,79
19424,video,66
19425,imagenes,27
19427,video,90
19429,audio,56
19430,imagenes,1
19432,audio,38
19434,audio,3
19435,imagenes,81
19436,imagenes,43
19437,imagenes,90
19439,spam,77
19440,video,54
19441,video,1
19442,audio,32
19443,video,75
19444,audio,32
19447,imagenes,51
19449,audio,85
19451,imagenes,47
19454,audio,90
19455,imagenes,35
19456,spam,57
19458,imagenes,43
19459,spam,32
19460,audio,77
19462,audio,29
19463,spam,85
19465,spam,24
19467,spam,6
19468,video,27
19469,spam,52
19470,spam,41
19471,audio,87
19474,audio,19
19475,spam,82
19476,spam,62
19477,imagenes,30
19479,imagenes,4
19482,audio,18
19483,video,6
19484,imagenes,14
19486,audio,63
19488,imagenes,82
19495,video,63
19496,audio,33
19497,audio,2
19498,spam,89
19499,spam,18
19500,spam,79
19501,video,89
19503,video,18
19504,imagenes,26
19508,spam,55
19509,audio,4
19510,audio,42
19512,video,57
19513,audio,51
19517,video,19
19518,imagenes,40
19519,audio,1
19520,imagenes,62
19521,spam,90
19525,spam,45
19526,imagenes,5
19527,video,83
19528,video,72
19529,spam,86
