numero,fecha_dictamen
42666-41384-FO,2014-08-11
59728-31464-LL,1996-03-22
2401-30404-BK,2008-05-29
69091-27649-KF,1998-08-02
1051-70997-BG,2016-03-19
39670-11698-EN,2015-03-02
61548-10200-IB,2015-03-01
74305-30564-KB,2013-11-06
12010-2190-BL,2001-12-25
69918-32165-DF,1997-11-07
68164-55655-LK,2019-07-09
77751-73885-NI,2018-04-09
60641-26766-MN,2019-07-13
85381-40-IJ,2017-08-15
71313-21928-FF,2019-04-18
80713-31694-FO,2017-04-19
18671-66293-ED,1986-11-13
45593-89625-BG,2014-08-25
88758-81001-DI,2018-10-25
88505-54643-HN,2010-05-26
39710-28402-MM,2016-03-24
79474-88427-MO,2013-10-23
29064-92251-OL,2017-10-07
22631-42062-BA,2018-08-10
64218-67863-MN,2017-11-19
92166-55702-LG,2019-08-05
61807-47896-OB,2001-05-28
80384-24404-OO,2016-08-24
80278-44014-FN,2018-04-30
95676-43774-BL,1994-12-22
55220-33729-MB,2011-05-10
28520-27133-FL,2005-10-08
97453-40658-HF,2007-07-18
89972-76906-JI,2017-08-03
57190-53419-BD,2019-07-27
67726-30476-MB,2015-03-12
35425-98285-NK,2018-03-08
11073-69023-OB,2001-04-09
11861-23126-FF,2018-06-15
54008-5992-DJ,2014-12-12
63362-20678-AA,2018-07-31
32273-95676-MK,2015-09-13
17711-43998-BF,2015-01-05
34641-88597-FI,2010-08-06
69594-38310-KB,2008-04-20
95074-44895-FA,2008-07-19
54559-78128-BF,2010-03-18
93634-40067-BI,2016-11-09
50205-39277-MA,2016-07-08
68410-63029-BK,2012-09-22
66061-35068-NB,1991-10-03
12235-52371-EH,2008-01-10
36917-70181-NE,2019-08-10
74684-74728-AB,2018-12-23
23439-10454-AM,2004-11-22
43821-79558-NI,2013-01-15
51111-4400-KN,2005-07-20
90407-81476-OK,2007-10-17
18904-82456-BD,2019-01-16
41863-69220-IN,2012-08-29
45071-62279-ND,2016-08-30
59528-17629-HF,2015-01-12
56222-65771-OA,2019-04-16
68648-46691-MO,2016-11-06
47401-87004-IA,2017-08-09
53784-9690-GK,2008-05-26
22110-73275-NK,2011-03-21
4024-34818-LN,2019-08-23
68103-76204-LE,2002-01-03
76800-27078-KL,2018-05-31
75954-15145-MM,2019-08-19
35902-46931-MI,2016-11-25
9153-66109-HA,2013-12-01
12126-9507-JB,2010-11-24
90889-82045-KO,2016-06-28
98027-93462-JF,1988-06-17
42048-35496-BA,2008-03-22
18244-73075-FB,2018-09-15
63318-46666-NO,2015-04-15
79464-59622-NO,2011-11-22
43985-38729-GO,1995-08-22
94366-52117-BE,2006-06-16
3425-99521-BL,2008-01-11
55484-86510-OF,2011-08-07
16252-73036-MB,2019-06-16
5033-97090-GF,2019-04-09
6371-36305-LI,2015-03-05
57406-60649-BL,2018-07-03
29672-31415-FL,1995-10-13
49589-63140-ID,1974-09-04
85678-57624-OM,2017-05-25
32784-92700-HB,2011-08-13
67006-13304-FM,2017-11-28
31890-78522-BB,2012-07-24
62774-12944-NH,2018-08-29
18541-5240-BK,2007-04-17
58652-68637-HI,2017-07-24
85141-48259-BJ,2014-05-27
85489-24737-JF,2016-03-24
70111-24523-GH,2011-12-28
50566-51396-GN,2006-08-29
12133-2478-BG,2015-12-27
26027-97527-DB,1988-03-26
60784-48194-DI,2099-05-10
61793-80761-HN,2017-10-10
1488-73432-DN,2019-08-05
56154-91356-HO,2008-05-15
23095-33351-AN,2010-10-28
96532-93591-AA,2006-08-11
37273-33378-DI,2017-07-27
37305-16722-DK,2019-06-28
42959-53362-OJ,2014-04-16
63220-72496-JA,2000-03-29
82599-11608-KJ,2018-09-21
290-34049-DE,1994-10-14
56044-62020-AM,2018-04-20
29180-54998-AF,1985-10-22
90719-51352-DA,2015-07-15
94723-74855-BA,2009-08-18
76502-36994-AH,2019-03-10
88141-94261-BK,2016-06-20
98823-61541-AH,2009-02-17
33631-9464-EH,2015-11-07
70490-3761-GI,1976-07-30
73112-37847-HK,2009-03-05
22584-57024-FD,2017-01-22
84085-65759-AE,2018-11-27
54495-91598-FA,2018-12-19
10508-65486-FG,2016-12-04
69963-43559-BN,2014-07-24
22487-94683-OA,2014-02-13
74765-87343-DK,2018-02-10
41372-38977-HO,2019-07-12
95524-34811-ME,2004-03-12
90698-10804-HK,2015-04-15
50505-65035-FF,2007-03-01
40160-79621-KL,2017-09-11
79838-25679-BK,2018-02-16
20441-82155-IM,2007-07-10
62538-48521-MI,2016-10-24
99860-32093-GB,2013-12-02
22403-29079-EH,2014-10-29
38563-76823-OB,2011-03-20
40652-53669-DJ,2018-06-08
27931-27311-FN,2015-10-10
15839-94932-BF,2011-03-22
92164-71608-EM,2015-07-17
14103-93267-MD,2009-04-15
39651-62888-JN,2019-08-25
70124-40957-OB,2018-08-25
98467-35995-LF,2005-01-24
92024-77114-DN,2007-10-14
27177-36943-OL,2018-05-30
34910-90103-IJ,2001-08-09
100-43551-NE,2012-07-27
13391-65147-DB,2017-11-23
36498-54488-OM,2018-02-19
1640-51856-MN,2015-04-10
80549-70115-LA,2018-07-06
96078-57087-DB,2000-08-05
74694-21122-IN,2005-11-04
956-54952-EK,2017-02-21
82464-58843-LO,2018-02-25
32513-34398-BE,2018-09-24
7666-89706-MD,2016-01-28
96651-69118-BD,2016-11-04
85534-9848-NO,2003-02-02
4627-76768-JA,2017-05-27
15558-77496-GG,1995-04-18
8564-64178-MM,2011-07-13
8308-21583-LE,2018-12-02
80751-83002-GM,2012-08-12
65098-13280-FB,2019-02-27
66582-85839-DJ,2019-02-25
65387-63849-GB,2018-12-25
88347-27433-BE,2002-03-09
28245-29220-DH,2013-03-23
12386-45565-LM,2008-08-12
93223-89214-BA,1995-08-15
97176-596-FO,2007-11-16
62155-59945-HF,2012-05-12
94146-42075-JE,2015-06-26
97733-82707-OK,2011-07-19
35127-7330-DN,2014-05-19
25013-94045-GL,2019-07-04
77419-577-OD,2001-03-19
74108-11371-BL,2019-08-06
93609-89752-EK,2019-02-15
45231-40654-AE,1978-06-13
79639-471-GA,2017-08-16
6933-87540-BD,2019-06-09
73587-1057-EH,2007-12-05
3464-52243-FB,2017-01-08
69675-19163-GL,2017-07-28
62770-16017-BJ,2018-10-23
85237-35380-BM,2019-07-17
99557-13548-KL,2019-08-13
24430-56158-DA,2003-01-31
56317-57661-BN,2018-10-04
75955-78879-NK,1972-03-19
84119-30648-LK,2014-12-22
54004-84193-MB,2011-06-17
28197-62860-EF,2013-10-10
39905-73787-MD,2018-07-13
91866-10540-IM,1988-10-28
54608-9906-EB,2000-07-23
79010-80815-FN,2019-06-29
26033-59426-LD,2019-04-07
22397-94215-HL,2007-08-10
9302-5894-HB,2009-05-01
12817-9301-JO,1998-05-12
50244-90980-KI,2013-02-22
59723-10742-GH,1998-07-29
34712-10473-FH,2017-05-29
60565-11966-FL,2009-01-27
44613-99333-AA,2019-07-21
78277-6156-BM,2009-05-14
14757-83068-LM,1985-09-01
97141-43824-DI,1997-11-08
66624-74159-IM,2012-06-21
32350-11073-AB,2008-09-21
23117-18782-OB,2017-08-15
66587-28693-OD,1994-05-27
11951-80177-AA,2013-08-13
82262-23350-EN,2018-04-11
27164-44560-MB,2019-08-06
39250-73002-AE,2006-04-07
84656-3333-AK,2010-03-21
23818-97619-NO,2018-11-25
72811-87835-MK,2018-01-30
7124-5775-FH,1995-08-23
25228-58567-EJ,2013-07-24
17244-30916-KD,2018-02-23
52077-9211-AL,2005-05-09
47831-91915-GI,2016-11-08
1531-90545-EF,2016-09-26
40-80621-NO,1995-02-04
19443-52774-GA,2016-01-15
23204-88532-BB,2017-11-17
44441-28810-DL,1996-05-29
55082-60338-FJ,2016-04-11
86988-72761-IO,2007-03-01
30152-46384-DK,2015-08-24
65355-13697-EN,2012-01-12
60290-24637-MI,2018-12-28
39489-1408-EB,1995-08-21
91643-53005-MO,2001-03-05
53241-51533-DG,2018-12-22
46687-14867-BF,2019-06-15
69079-85297-BB,2016-04-19
64935-24869-FF,2017-03-23
72148-54615-BJ,2019-04-01
69573-93326-DB,2011-11-21
39859-59687-EM,2099-02-12
92552-63036-MO,2002-09-26
82905-7139-KL,2014-11-05
33243-20134-AB,1989-07-02
51356-47013-DM,2019-06-05
17272-63566-EK,2018-10-01
59888-83166-DD,2019-08-12
62380-3168-GH,2009-06-02
21700-13106-HK,2018-02-07
8314-2684-BK,2016-11-29
79594-14424-HK,2017-07-02
89561-22512-AA,1988-07-12
94523-3754-HN,2018-12-09
31101-45176-JO,2001-08-08
13344-9082-BB,2016-02-26
68737-9755-LG,2018-04-27
18400-32906-BB,2018-10-17
49741-37082-BF,2017-11-14
60389-38313-FG,1983-06-20
67919-62748-MB,2005-06-04
43162-32357-HG,2019-06-09
22645-66243-GH,2099-06-08
57604-12476-BJ,2018-04-21
1644-62533-NI,2015-07-30
49796-87622-AH,2008-12-31
47163-45144-FA,2004-06-23
40379-6206-IE,2019-07-03
65914-98253-GA,2010-03-15
65749-65745-MH,2019-03-25
31370-47866-LJ,2014-01-05
95809-88904-OA,2018-10-30
94942-73919-DA,2005-04-25
70739-4157-FH,2016-07-19
39804-84078-HN,2019-02-17
77435-87580-NK,2013-01-14
72323-3001-AB,2015-02-03
81234-62941-DB,2015-05-09
61063-88505-JM,1997-06-26
7867-74826-MF,2015-06-05
17991-98642-GG,2018-06-20
43424-88107-KE,2014-06-19
96713-4324-FE,2011-11-19
84868-3142-KB,2019-06-12
6945-72509-BI,2013-03-08
2071-56993-ON,2016-12-09
94992-95993-KM,2006-09-12
24335-71433-HH,2018-05-17
94149-86623-MJ,2007-10-21
17607-59278-HJ,2017-06-02
3649-79642-NB,2018-12-03
43548-16298-BH,2018-05-21
12901-26449-DN,2019-04-20
62176-84728-AH,2014-11-06
26-47496-BB,2001-05-25
30987-14217-DK,2014-08-10
53016-76300-HH,2019-03-24
20925-45449-LH,2009-03-12
445-23012-IL,2010-04-27
68482-42209-DA,2007-11-24
62682-8859-BK,2011-01-06
76512-64596-OL,2007-06-14
34986-636-ML,1967-04-03
32502-66534-OO,1997-04-18
16901-35521-FA,1993-11-22
71734-91539-HO,1997-08-14
46562-77140-JA,2017-03-04
58532-41455-LA,2014-10-12
26888-15717-JJ,2012-04-27
80378-82321-GB,2019-05-22
5809-42717-BH,1997-07-17
32893-32911-ID,2019-04-13
49254-60248-OO,1997-12-11
43534-27884-BA,2015-08-16
46019-46496-IN,2017-12-08
78965-200-AB,2016-08-30
15793-22072-NN,2004-11-30
48707-43080-IL,2015-04-24
21195-50706-BF,2006-06-25
68482-35455-AF,2017-07-03
80170-83624-GK,1990-09-12
42999-59775-BB,2018-10-24
89865-88694-FF,2018-11-03
95176-44933-BO,2018-02-20
68377-59540-EN,2015-05-25
96151-52520-DB,2013-12-19
38192-60149-IK,2019-07-20
15452-59539-KM,2019-04-17
7902-62358-EL,1966-01-27
35247-31541-HK,2019-06-29
90432-60827-BE,2008-04-13
31990-19806-JM,1965-08-03
31313-58993-HJ,2019-03-20
43575-12466-KE,2019-08-06
59806-55495-HK,2006-07-21
92813-58191-LD,2012-06-20
64559-12486-LK,1998-04-18
75115-42163-ED,2018-01-21
43561-69080-GG,2018-04-12
74130-6563-OO,2015-07-16
46689-57149-IF,2015-03-28
50221-41293-AJ,2018-09-15
58324-95729-DJ,2016-05-08
39910-87992-EF,2014-06-01
1587-13450-IA,1995-02-07
84082-36821-KL,1992-12-16
68151-36157-FA,2018-03-15
49449-95972-ON,2014-03-16
93340-19136-JB,2014-10-26
77723-14149-LD,2016-07-01
70620-71902-HN,2019-06-29
65198-97163-MM,2016-06-22
66064-20964-BJ,2013-04-13
77051-12454-ME,1993-05-13
36003-67541-BF,2009-07-12
36142-4747-HF,2019-07-29
90800-64303-FA,2015-10-22
95287-57582-BO,2008-08-06
22948-37237-EB,2012-05-22
29327-79084-KB,1954-09-05
93815-19263-NF,1968-08-14
64565-24424-OH,2009-10-26
89388-29887-IG,2017-06-29
48306-75159-GA,2017-11-04
81762-60804-KD,2014-06-23
49502-74459-KA,2019-04-29
31417-99111-AE,1999-05-18
90063-64305-NB,2015-04-02
37718-62939-HE,2019-03-05
75419-47991-BK,2015-02-23
35826-21608-KA,1991-12-08
98744-30010-NO,2010-09-07
29341-6118-LN,2014-02-16
42389-57026-HB,1988-10-23
6607-5945-FB,2018-10-21
8668-45808-LI,2019-08-07
56623-11947-OG,1999-08-20
25975-71718-DI,1995-06-17
92221-7851-JJ,2019-06-05
52970-82605-OB,2014-11-11
19064-95980-EL,2015-08-02
10471-25289-HB,2018-07-20
26891-46939-NB,2019-07-01
26043-81157-KF,2010-04-19
95126-2488-OF,2013-12-11
68651-99155-JM,2018-01-03
30122-67800-GF,2016-04-26
98455-85563-JA,2015-02-21
20838-29280-LL,2018-06-23
56800-4514-BK,2017-06-23
93539-50180-FF,2009-08-26
39499-67466-ME,2013-12-18
96581-99891-KI,2009-02-26
53655-47476-JE,2008-05-24
64113-18585-OO,2009-12-18
61915-65000-FN,1985-07-02
26731-28951-NJ,2018-02-06
26782-35927-LB,2014-12-30
42883-18548-AL,2004-03-29
81503-17650-IF,2018-12-20
40034-5424-BD,1992-09-26
46919-4588-FJ,1991-05-23
45632-63207-AL,2018-08-19
78803-76769-FG,2011-04-13
20416-21446-IE,2010-07-24
85751-1805-MB,2018-01-13
49953-41522-OF,2017-11-19
20998-77145-HN,2001-03-10
62952-13749-DK,2019-07-10
78211-49617-HJ,2012-03-21
15415-76833-GK,2019-05-17
52058-25438-EO,2018-01-17
79767-34303-KB,2016-07-22
85792-30171-EG,1993-05-01
15955-87197-JF,2010-11-03
28527-78466-FF,2019-06-30
77608-95204-LB,2019-06-15
57032-61717-BB,2014-07-17
72464-56426-DD,2018-01-12
18337-65737-BH,2015-08-27
72665-81739-DI,2009-12-07
76780-36801-KN,2015-08-02
43084-5227-KH,2014-01-07
498-79116-AK,2099-07-01
73667-64658-II,2012-11-16
88712-77931-BM,2018-02-13
57427-66943-GG,2014-12-21
44611-90775-AB,2017-01-01
75537-82120-BF,2011-12-04
92286-77526-NB,2016-10-26
60533-343-LI,2014-10-06
67585-36601-OO,2017-12-19
77487-33814-BB,2019-06-20
45792-47139-DM,2017-04-18
35048-30805-BO,2008-11-12
57022-9713-HB,2016-10-21
69759-28012-JE,2005-12-02
73726-11580-AG,2017-12-24
91750-56566-BF,1994-03-05
68672-87187-DH,2002-03-14
57646-99917-JE,2014-01-06
97540-63443-IE,2018-11-24
56953-63159-DB,2015-06-25
19975-79273-DB,1986-11-29
50170-66140-IM,2013-10-10
56272-48235-FO,2019-08-14
52355-36759-JD,2006-02-23
82999-45126-GG,1983-07-30
48440-10080-DH,2012-05-31
87969-937-EM,1995-06-27
47096-42091-BB,2016-07-29
29153-66448-NB,2016-07-09
4365-46443-JH,2011-05-13
89443-41183-JF,2019-02-28
5372-23778-KE,2018-08-19
73164-24303-AB,2015-05-06
71875-9311-HB,2011-10-15
99409-1125-HO,2004-03-25
80826-48763-HL,2012-02-21
69052-27711-HJ,2017-06-23
38159-96755-NB,1995-11-18
42575-78681-AB,2019-04-27
24297-710-DF,2013-04-04
64726-75155-EI,2012-12-05
24215-21808-OM,2019-08-02
89387-67598-LB,2013-11-22
50799-72004-DJ,2006-11-25
73155-80488-KK,2019-04-19
94952-55843-NI,2019-07-04
57842-5741-IB,2019-05-21
5456-82523-JN,2014-08-19
35909-8565-GH,2009-03-05
60131-47642-GG,1986-08-07
88798-15151-JG,2006-07-12
80856-45223-KN,1994-11-06
68545-27139-OK,2015-08-22
31225-27187-IN,2017-06-01
29293-75396-ND,2000-07-17
65634-15333-MI,2011-01-04
29636-60616-GK,2018-09-10
32283-72554-NF,1990-07-16
76420-75448-FB,2015-07-22
13578-94130-KF,2004-11-26
47810-67026-BB,2016-11-02
4086-17163-JE,2008-08-16
66167-64638-DL,2019-05-24
22202-9492-BB,2010-11-17
6257-40860-EL,2018-03-27
84621-68704-JA,2011-04-30
30084-44909-LF,1985-08-17
77400-66000-BD,2012-09-05
87616-86112-IA,2018-03-11
8232-46778-IM,1982-03-03
67115-40479-BB,2013-09-16
45493-16038-HO,2004-05-28
3748-7682-ME,2008-01-27
50948-79286-OF,2005-11-02
7759-68343-KH,1978-12-08
97369-57920-OL,2014-02-12
93387-85617-JB,1974-05-31
78468-31434-NN,2018-01-19
48485-70234-LO,2016-04-11
39666-34831-KN,2018-01-18
55950-97495-OA,2002-08-29
83142-70819-ML,2014-03-31
22506-76284-HD,2014-10-08
74031-28853-KO,2015-08-28
19187-32359-JK,2010-04-26
68774-13084-EB,2018-02-16
55660-69336-KM,2011-08-31
88766-86481-KD,2017-09-19
88460-37352-FD,2018-11-26
43091-15392-NL,2019-08-19
19410-2430-OB,2013-08-16
28982-51703-KF,2019-08-25
22994-22177-NN,2019-07-10
32752-79480-LH,2000-11-01
43108-58613-JM,2019-08-28
53706-21550-KH,2017-01-25
58225-48916-GD,2003-03-25
38872-84823-EI,2019-01-23
56017-97108-FM,2010-12-24
30257-16725-GG,2009-12-29
31996-62140-LB,2018-08-02
56331-60197-JJ,2018-07-15
86916-69855-GF,1974-02-14
47725-62874-GD,1975-11-17
56027-16288-JF,2016-07-05
80653-22036-KO,2017-12-10
81593-90720-EA,2018-06-25
11176-76441-LG,2008-02-11
70810-90910-II,1996-03-26
20477-60365-OB,2016-03-26
57896-50903-LO,2016-03-06
23775-39578-KA,2010-01-21
55647-56951-GI,2017-05-28
80776-59820-OF,1998-09-11
41219-50826-FK,2019-08-02
27545-95621-EO,1995-01-09
43116-64285-DA,2019-01-16
36423-50982-BB,2012-09-05
10573-38292-AH,2018-05-02
52850-99704-BN,2010-09-26
98525-18686-HB,2019-03-13
67301-35843-MB,1999-12-28
88267-76789-MK,2011-10-20
80163-18875-KB,2004-04-20
10818-94378-BB,2011-05-03
11855-92100-KK,1989-09-04
41532-32640-BD,2019-06-02
15015-4957-KE,2002-03-01
54978-74070-AG,2019-02-25
65852-44210-NH,2019-08-22
49091-61467-JM,1996-01-18
60225-54841-DL,2004-03-09
96640-67660-DG,2015-04-21
64308-10856-HD,2019-02-15
89025-48306-MI,2018-05-14
99531-64720-OM,1984-10-25
52932-49639-AL,2019-05-31
25442-40057-KB,2017-05-22
27142-10393-HF,2012-10-22
87435-80968-LJ,2009-11-30
63587-34818-DJ,2012-11-18
7097-26617-GL,2017-10-05
47718-66181-DA,2017-11-13
91005-30030-MA,2019-05-01
76303-43326-NB,2002-06-16
36858-52199-EN,2014-07-24
27955-8396-JG,2012-06-07
31564-83085-LN,2019-04-11
96279-40160-AJ,2016-11-23
97975-63185-OD,2002-08-02
26212-66287-KG,2004-07-09
20596-68432-FG,2019-06-23
23618-64835-OH,2019-08-24
26388-11745-HM,2005-04-24
79522-85523-GA,2017-05-16
16709-65286-AL,2017-11-25
27378-67468-DH,2015-12-07
80539-69465-FK,2002-10-27
91211-94134-LM,2016-05-03
36661-52740-LJ,2013-05-07
42259-78724-MJ,2002-04-26
73571-99951-DH,2008-07-16
34419-43767-EK,2018-05-02
84020-51096-KE,2019-02-02
62247-25172-EB,2003-01-30
3272-84834-DG,1986-04-05
58102-41498-GD,2016-04-19
2805-67412-BM,1997-05-15
60020-38079-EF,2008-11-21
90364-3728-LA,2014-04-23
13121-45806-JG,2010-02-08
62085-74818-BA,2014-01-16
94525-89435-MI,2012-10-09
95239-32309-EB,2019-02-17
84584-66003-GG,2011-06-09
9503-90925-MB,1992-08-08
75524-98980-NH,2018-07-23
7068-94540-KA,2010-06-01
2651-73714-LK,1992-09-03
88445-5948-EI,2012-02-05
69574-37804-IM,2018-05-10
41096-46774-LL,2010-05-17
80537-85031-ON,2018-05-25
75895-89749-EO,2017-02-18
22027-31622-OO,2017-10-09
89235-61393-HB,2019-06-12
75153-26860-IN,2018-08-30
71884-7931-MK,2009-05-29
53524-44588-EK,2011-01-02
77997-51486-OA,1993-03-21
97649-20920-FN,2013-07-04
76416-34487-EB,2019-03-06
50981-22815-OH,2018-06-28
69258-5176-EM,2019-07-09
61654-81988-JL,2007-09-12
24586-75200-AM,2010-12-06
95431-81459-JK,2014-05-10
52211-22231-KI,2019-06-27
24299-35478-OJ,1968-06-16
65902-14262-KN,2017-03-12
71545-96830-MG,2016-10-19
39300-62120-GL,2011-05-17
60782-35307-EE,2019-07-20
32906-54083-IJ,2019-04-03
82079-11183-LE,2012-05-23
96053-52540-GM,2019-06-10
2876-35197-JN,1979-03-23
44876-37912-NB,2018-05-23
93717-81863-JL,2006-07-26
93767-32694-JJ,2018-06-13
76303-62497-EL,2015-06-01
30747-72752-GE,2012-04-21
78575-65998-GK,2019-03-07
705-25280-BH,2015-03-31
55273-60090-BI,2001-01-25
98023-84906-IE,1976-07-29
1741-30394-OI,2003-12-30
87375-90932-KB,2017-06-30
38615-17681-AN,1989-06-27
31838-77580-BA,2007-01-19
28726-34371-MB,2019-08-10
96394-8294-BM,2019-07-30
95217-96474-NI,2018-08-03
93569-65107-KG,2013-03-11
96338-52247-KK,2019-03-16
83324-64593-MJ,2012-01-31
19543-75125-NG,2008-06-13
32044-94143-GA,2015-12-30
68647-41510-HA,2018-06-19
86876-35549-HO,2019-04-22
95086-2308-IK,2018-10-12
80113-45041-ED,2011-07-16
65425-1739-FB,2018-10-08
86180-281-GA,1998-01-21
81-375-LO,1994-02-10
70299-60559-JA,2014-01-27
99072-93495-KE,2000-01-12
56659-38069-EB,2018-06-17
22251-60662-NJ,2018-07-02
82015-78373-BB,2012-03-13
81173-12094-BH,1997-12-25
19511-72248-BM,2016-07-09
36780-15796-LI,2005-07-26
33118-67225-AL,2012-09-30
48280-1370-IK,2015-08-01
31289-19634-GI,2019-05-12
66520-59087-FB,2015-05-23
29223-73978-AJ,2019-03-06
53293-26209-LM,2006-09-19
13331-9803-GF,2010-03-02
35237-93878-FA,1998-03-16
34130-159-AN,2013-10-21
11472-21540-GB,1987-06-27
96067-41018-ED,2001-06-19
44835-54576-FO,2002-01-17
36764-86694-EB,2009-08-26
59662-32674-MH,2012-03-09
58382-40753-BB,2019-02-09
6893-25005-IB,2010-06-17
71345-4506-GM,2016-03-23
27507-99614-FH,2010-01-23
43112-66123-BN,2018-10-09
42322-56018-BH,2018-07-06
84136-86745-JA,2019-07-10
84487-74752-BH,2016-08-04
45928-55649-FB,2012-09-18
89043-17438-EI,2015-02-16
36524-29261-FM,2014-09-06
72790-58198-BF,1981-06-08
11671-72302-BM,1998-04-23
54863-37310-FM,2019-02-21
28866-90160-NG,1998-05-21
99103-44716-EF,1989-09-19
79466-1788-NF,2018-03-17
44324-1861-OH,2013-02-06
22605-74739-LB,2018-07-18
58225-77706-BL,2016-03-10
18403-71772-BL,2019-07-19
52333-55506-BA,2016-07-01
54625-2357-OO,2018-12-19
84055-31259-AN,2009-06-25
8037-89920-FA,2013-03-15
84453-17091-OH,2018-06-18
12692-75682-OL,2018-12-28
11426-11701-DN,2017-11-17
60249-19723-HM,2018-02-20
39590-49931-BM,2013-08-24
25381-12067-KJ,2018-03-25
45061-13173-FJ,2014-08-16
57203-92603-HN,2018-01-15
33718-12434-OI,2005-10-01
76475-64094-JA,2008-10-16
67123-83143-LB,2013-09-18
72435-85863-BI,1983-11-23
54591-46338-ID,2000-07-22
35121-54870-OH,2014-09-05
96227-60422-GF,2013-03-08
85542-33070-KO,2016-12-03
2313-46266-EK,1997-08-31
26286-6038-NB,2010-09-21
3823-29459-OK,2001-05-31
30338-25654-LA,2018-01-12
65065-89235-BJ,2008-01-01
55031-47380-BA,2008-03-25
46372-19669-NO,2000-01-04
48036-11817-JF,2008-09-27
16315-501-BL,2012-05-30
43504-16430-LI,2005-09-26
574-2303-AO,2017-11-08
10899-5386-IB,2018-04-30
16450-49767-EG,2015-08-15
18348-88107-OE,2019-07-07
4751-17911-BE,2019-06-24
60135-64957-FL,2013-06-12
25187-82032-BN,2014-11-29
90384-81648-BG,1990-11-09
88715-43399-DB,2010-01-26
1320-91863-GH,2019-03-02
79688-62300-NN,2018-05-26
92339-16961-LA,2017-10-07
10258-90362-HM,2018-12-08
26000-66131-JF,2010-10-11
94697-38868-EA,2019-03-12
3806-91786-GB,2014-10-13
94780-73542-MM,2019-03-06
21604-87575-IL,2015-05-07
58640-63844-IK,2008-08-01
88658-35406-DB,2018-07-05
39063-73604-BI,2005-11-05
72921-87284-BL,2018-04-01
76171-7497-ML,1975-12-26
98851-52881-BD,2019-08-30
65169-41104-OJ,2014-08-01
58320-4851-GF,1998-02-02
22433-89314-ED,1982-08-28
62604-40684-BL,2008-05-10
34166-79896-AN,2018-11-13
15833-89555-FE,2019-03-19
47032-59255-AN,2017-02-11
80423-93782-MG,2015-11-02
58264-44676-GD,2018-05-16
94427-6629-FB,2007-12-04
30220-43994-BN,2019-03-29
65040-49210-LJ,2004-11-19
53405-95628-FO,2017-12-14
77331-14960-ED,2008-09-17
63900-39971-NH,2019-08-18
85325-97114-HJ,2003-11-18
65634-45982-BJ,2018-11-11
69698-86704-FB,2018-03-16
17741-70972-FM,2099-12-03
45136-74774-OI,2011-06-16
29500-3822-HI,2018-07-12
75038-2655-HB,1991-03-14
32348-3142-DN,2001-09-06
50800-59660-IF,1969-02-09
42830-62999-IB,1987-05-19
52932-33268-HO,2012-04-06
86042-73929-HI,1986-06-29
15285-89647-HB,2016-02-04
19311-71575-GH,1997-02-06
87606-2574-EB,2010-10-28
29427-53080-BE,1997-06-19
48682-37699-OD,1995-10-04
9759-63978-IH,2016-10-06
9947-28690-IF,2013-09-13
13525-62869-OM,2016-02-06
21227-58146-FN,2017-06-01
92184-23166-JE,2016-02-19
33952-54217-ME,2016-04-30
10098-8150-FF,2012-12-06
41728-54237-GE,2001-03-02
93775-19688-KG,1990-06-28
53290-91827-HL,2018-08-11
17126-27-BM,1979-05-16
96081-55044-II,2099-12-04
9594-34397-EL,2019-05-09
26315-94111-OG,2018-11-22
29732-81266-AG,2019-07-15
60116-45370-AF,2016-12-09
30827-34752-MG,2000-02-07
21992-79854-EH,1977-05-19
70008-63115-BB,2019-01-19
70474-69328-IB,2007-10-24
61243-90381-NE,2014-11-15
92580-47519-AN,2013-08-04
19599-9035-IJ,2014-09-25
64107-17166-MB,2019-07-26
8247-66239-OB,2008-05-09
64347-16331-EM,2007-11-16
22052-55256-GB,2017-08-27
85303-1259-JL,2010-03-09
58772-89369-MB,2018-09-05
40737-71484-DA,1973-07-12
40677-22584-NN,2018-10-01
88674-9576-BG,2015-12-17
45348-16036-FE,2010-07-04
51499-15837-LE,2018-08-03
597-11359-AK,2018-07-06
64645-47433-EG,2008-12-04
13439-66818-IA,2017-12-17
24931-6381-DB,2018-12-27
68994-31414-DE,2014-06-14
13165-19697-GN,2008-04-12
29529-98525-OL,2012-01-04
57611-34185-LN,2008-07-01
8827-48759-BN,1984-06-05
53022-18822-BO,2014-10-25
7317-51787-NH,2007-06-22
48237-32925-LG,1996-03-19
63224-18900-AL,1980-11-11
72517-38597-EI,1993-11-11
21930-64248-JG,2018-08-12
4787-94701-EK,2019-08-17
42017-66351-JG,2017-12-19
33096-60121-II,1994-11-12
41371-93509-ED,2012-08-05
65754-26291-NB,1997-05-24
92217-64299-MN,2019-02-01
97182-25816-KA,2018-05-27
75709-68839-IO,1991-09-23
91359-70815-NF,2018-11-23
93988-96478-FE,2018-10-20
82730-22172-BD,2019-07-03
48993-53583-IA,2014-06-04
11439-89679-FM,2019-04-22
2148-43944-ML,2019-03-26
49311-61327-IJ,1998-01-14
60518-94304-JJ,1999-02-22
42215-23610-FI,2018-05-11
27678-61751-KA,2008-01-19
84090-13448-GB,2015-06-22
63801-3923-EK,2015-08-30
49154-97202-BO,2017-12-07
15615-54526-BB,2018-11-27
57491-68651-MN,2019-04-27
71398-82336-EF,2018-11-09
19018-63572-BI,2017-09-08
