numero,fecha_dictamen
44550-54774-ID,1967-01-26
764-38271-FM,2012-01-02
11026-33917-NB,2017-02-12
3383-35443-BB,2016-12-02
72512-17718-ON,2012-08-01
51636-31237-HF,2017-09-09
15194-88968-BB,2014-09-30
10619-84428-BG,2017-01-21
61781-57580-DI,2014-04-18
63252-8297-MF,2018-01-26
20853-66131-AJ,2015-12-23
40563-92706-OI,2003-09-22
15300-22251-IB,2007-02-07
45973-81138-DF,2010-02-14
27424-29051-GM,2017-10-07
77376-67361-NH,2002-01-31
37311-87600-LB,2002-08-05
54127-16719-BB,1989-12-06
59177-54267-LO,2018-02-06
16080-18963-NK,2007-09-13
38330-25775-KI,2018-11-26
16283-24230-OK,2000-08-26
41528-18079-AB,2019-06-23
8191-64458-MG,2017-08-21
5972-72794-NH,2003-06-25
12560-17552-EK,1973-05-07
35108-19882-AL,2006-08-27
75971-94208-BO,2019-03-31
17740-2791-BI,2018-08-03
62086-14501-BI,2019-01-31
94568-77440-KJ,2016-01-08
67928-68741-HJ,2019-05-30
16385-12919-KH,2001-04-21
59692-63001-NN,2018-05-28
71848-27556-BL,2017-07-15
4041-12462-NH,2019-01-29
20036-70621-DI,2015-07-07
73941-1850-MM,2003-05-08
25104-20136-FE,2002-06-05
62088-28688-HM,2016-02-07
11284-93172-BM,2015-09-04
40911-49409-LM,2002-06-11
66948-47057-ND,1989-06-24
36463-62715-AK,2019-06-16
85543-80186-KD,2017-02-12
63875-81061-AO,2010-01-21
78683-47928-AO,2009-08-17
14192-45425-NM,2014-07-19
77246-23323-AD,2017-10-11
58401-96285-JI,2015-06-08
53236-27351-IB,2007-06-12
28075-29097-IB,2016-11-19
19675-87836-MN,2018-03-13
371-7976-BF,1997-10-02
67652-57883-FD,2019-06-26
77009-73125-GF,2011-12-01
48762-16307-EA,2099-04-04
12014-12821-LM,2018-03-27
61957-91410-FE,2011-01-17
98847-99279-BD,2018-03-13
19255-32662-OE,2019-05-09
66329-20079-MN,2099-06-05
41806-92030-EE,1992-10-15
34448-64019-EH,2011-10-23
1098-45060-DB,2019-04-17
26171-97984-OK,2014-01-14
72820-20471-AG,2012-12-26
1754-3102-BF,1987-10-24
27638-12798-KF,2017-05-19
82352-1228-ON,2018-07-04
34924-88630-NH,2018-10-30
96540-46502-MF,2016-11-27
3471-90290-ME,2017-07-30
11486-80201-FB,2019-03-29
41890-84249-NK,2006-04-10
83557-7304-LB,2011-10-08
5305-73545-LD,2018-11-17
22953-98467-JL,2016-12-10
43350-78095-JA,2016-09-11
92221-87052-JI,1966-09-08
351-64780-OK,2012-12-21
96269-98983-BB,2019-03-07
82414-79266-IB,2013-06-05
19647-15380-DL,2005-04-12
98506-41773-KB,2010-07-14
91938-2655-BM,2019-08-16
48436-78573-FA,2017-03-06
39932-95634-EE,2019-01-20
89575-82617-JB,1997-07-04
22584-64559-BD,1983-10-06
58694-70596-DO,2015-12-13
178-64424-JE,2012-12-01
23926-6575-GA,2016-07-28
52894-66356-LJ,1993-01-19
17682-7709-HE,2019-02-07
21471-40125-FK,2018-11-08
55788-79333-NG,2003-03-29
43731-93947-AI,2014-07-01
89521-76693-FF,1996-04-27
12278-27279-FH,2014-04-14
29103-17742-JJ,1999-08-24
9879-91097-BK,2018-04-20
33058-47262-JL,2011-02-07
54297-69456-AG,2012-05-20
41669-62006-JJ,2015-12-21
23362-75321-AI,2015-09-03
88459-4929-JK,2014-10-31
88513-72211-MK,2017-08-17
60380-72313-BO,2017-08-21
88120-60169-JL,2019-07-18
49963-84384-EG,2019-08-26
98419-56083-IJ,2017-09-23
21007-42388-AG,2012-01-13
873-72170-FB,2017-03-31
36059-93920-BB,2000-04-25
78640-46139-NK,2018-03-30
93683-37945-BO,2013-11-23
52515-64195-DM,1988-09-15
71953-2782-BM,2008-08-02
99986-94829-FO,2011-11-06
79611-1408-BA,2017-06-23
31526-88730-JO,2019-04-04
48052-55945-EH,1990-01-27
44190-28004-LG,2018-11-17
15163-74952-HI,2018-03-31
79184-57753-ON,2019-08-29
11433-56227-EA,1960-01-16
8113-78891-HH,2000-04-22
61838-89132-BD,2015-06-19
98412-74613-FE,2015-07-28
92179-73608-AK,2015-12-10
97162-69608-LB,2016-09-06
27779-96415-IG,1993-10-12
94802-27405-OO,2016-05-24
14989-64335-OH,2017-07-01
44594-65106-MD,2003-01-20
61431-26837-KB,2017-09-18
95353-4413-NJ,2011-10-01
50191-14547-HD,2011-12-16
23264-47809-GF,1999-07-23
45939-5142-HG,1984-08-08
12108-28033-HH,2016-02-07
46414-59950-BA,2018-09-22
21162-95228-LM,2016-10-15
96402-17113-OD,2017-02-11
97115-64318-JN,2019-08-16
3423-10759-JI,2005-08-12
26504-15256-BA,2017-05-12
65736-85803-BI,2016-04-11
40722-62653-JF,2016-04-13
92274-46089-GG,2008-07-29
72724-11798-EI,2008-08-21
75274-49269-DE,1990-03-04
40102-19266-LG,2019-05-28
5529-39925-FJ,2018-08-18
87486-59440-OL,2013-01-17
50713-74779-OE,2012-12-04
28489-76277-GA,2003-06-24
84745-90430-JB,2006-07-05
99184-77448-ND,2019-08-25
7115-58159-GL,2016-05-26
83356-14393-DH,2019-01-07
26802-21108-DL,1991-07-27
45240-28242-IH,2016-12-27
43686-8822-IB,2007-01-02
10317-65553-NG,2019-07-14
62594-57547-IH,1976-01-17
67316-89573-AI,2018-03-01
68773-45033-OI,2015-03-22
61419-16463-HB,2004-09-04
54955-14237-KK,2010-07-13
74338-68142-OH,2011-09-19
67060-51355-AA,2018-07-31
43194-55287-OB,2002-02-07
48182-16519-LI,1981-12-15
60578-51394-IA,1972-09-05
673-73419-JG,2013-01-14
3196-69077-DG,2017-12-20
93531-96451-OE,2019-03-20
1194-5441-IB,2018-02-27
55768-53924-AL,2017-11-14
62969-91334-EF,2007-05-24
77675-15408-NE,2017-05-20
61702-68194-BL,2012-06-27
11116-47222-HK,2004-05-15
76170-16474-BE,2015-04-09
24019-35948-FB,2007-04-19
16184-44044-IM,1995-07-29
40421-38587-OL,2017-05-06
44746-55110-AI,1994-08-22
50604-55071-DA,1968-12-07
78429-85514-OG,2013-01-25
29195-74102-ON,2010-12-17
4265-64429-EG,2015-12-08
44559-52423-HK,2017-01-13
29097-12447-MB,2010-04-08
37086-67732-BJ,1990-02-25
71946-35421-HJ,2014-09-16
94522-14966-JD,2018-02-14
18836-29481-AK,2013-06-07
57355-7532-DI,2001-12-03
2749-65573-BM,2019-06-16
28371-32346-HA,2018-08-26
63339-37067-KF,2018-12-04
32899-78131-LO,2018-08-09
32532-83677-BO,2018-09-09
69272-80541-DE,2019-07-27
26652-63236-OA,1998-11-28
59299-36315-LI,2018-11-07
80907-38501-JO,1983-07-08
76142-88882-LI,1982-03-24
59126-62820-KK,2018-09-13
7242-86602-LH,2006-09-29
16605-23496-IF,2011-03-28
40763-84304-LD,2016-03-11
57655-3252-KA,1996-08-03
39329-29742-EI,1997-07-19
51578-8059-AB,2019-07-29
33984-44764-MJ,2018-07-16
99845-15249-KN,2018-12-23
36799-56625-BF,2017-08-23
27035-54627-AD,2010-12-18
60017-48735-KH,2019-03-08
4184-46668-GH,2010-06-16
78414-16886-OI,2016-05-27
55387-79831-HA,2019-06-04
20909-14277-FL,1993-05-27
20499-77821-OF,2016-04-06
35231-20982-FN,2018-06-29
83861-90214-MG,1975-09-20
99767-60321-MB,2018-04-27
28215-19885-DM,1994-08-07
61779-14652-KD,2014-07-25
78832-37048-EN,1978-02-27
34812-31106-GG,2012-04-14
92967-5307-MG,2012-04-28
31489-29254-LG,2019-07-13
94751-18082-DM,2006-07-07
93372-2887-EF,2015-11-25
38879-3726-IJ,2019-03-15
82098-59125-KJ,2014-06-07
32516-79875-OA,2017-02-08
18534-35028-HM,2001-10-29
81365-48770-JA,2019-05-09
24577-37082-MM,1998-05-10
99070-66670-DE,2017-12-25
94565-70475-JB,2013-04-24
51407-39655-IO,2018-07-15
58630-25713-JE,2019-05-22
18799-62558-DN,2019-06-11
26290-69450-IB,2018-04-14
27337-62025-OJ,2011-01-11
96451-7258-BB,2004-07-07
42858-8466-NO,2013-05-27
84218-20102-EA,2014-03-30
25706-48120-IG,2014-03-24
1130-87631-NO,1993-01-19
73406-25742-FH,2019-07-03
61173-90905-EN,2018-07-07
57944-93063-FH,2016-02-26
28306-16274-NB,2013-02-13
80029-43421-HH,2016-08-15
71351-11848-MB,2006-09-02
28436-8581-JF,1997-03-10
54124-96501-MB,2019-01-16
15867-93888-GK,2012-03-24
49201-37335-MF,1975-01-22
73282-63653-HI,2012-12-21
43322-51466-AL,2019-08-20
68630-88385-BA,2004-06-08
50392-1504-BE,2019-03-27
42420-95253-HB,2006-10-03
77970-38460-JA,2011-01-25
46268-68860-FO,1988-02-05
540-27449-NJ,2019-06-30
74525-5936-IO,2017-10-15
94530-9872-KJ,2018-11-14
26431-16749-MI,2009-05-06
48380-87607-EH,2005-01-12
32017-72968-EG,2018-04-19
85404-69671-LH,1989-06-21
50009-36401-NJ,2012-08-14
70034-69097-JH,2019-02-17
4654-12776-IO,2019-08-30
13167-88099-AB,2012-11-22
77693-80574-DB,2019-08-25
53873-74844-NB,2018-12-05
89487-15042-EG,2019-03-07
15090-17979-BF,2019-08-25
37479-14589-MI,2008-07-31
65892-73789-NO,1986-05-03
93851-36722-FM,2018-08-01
45998-55644-MK,1994-04-09
34082-17208-BA,2019-07-08
6054-60504-JN,2005-10-13
7784-76619-EN,2010-01-21
77404-7626-DG,2017-11-08
63566-48271-MI,2018-10-02
11846-1354-HF,2018-09-08
427-14999-FM,2015-05-30
33116-64856-AH,2019-08-21
83791-56506-FJ,2018-10-13
14085-64660-KI,2012-07-20
80620-70692-FL,2019-08-25
91037-34339-EL,2008-07-28
96190-70564-AG,2019-01-24
55507-6718-OB,2017-12-05
61180-83906-HF,2019-05-31
99864-33526-KF,2018-12-27
39195-28380-GA,2019-07-25
66937-76206-OM,2014-11-17
96690-86023-GH,2018-06-20
68187-53571-JL,2017-08-20
75947-71220-GE,2019-01-25
79461-91576-AE,2012-05-05
8618-59898-KB,2019-07-01
32342-22906-LB,2019-02-03
9478-75792-BJ,2019-08-25
20102-84117-FA,2002-01-05
13558-2093-HO,2019-07-09
23181-71493-DJ,2013-10-06
95789-30924-LM,2017-03-22
24462-24857-EF,2009-12-28
92631-34927-JM,1998-06-29
16083-60594-NK,1995-10-27
26831-36971-HA,2014-11-02
71282-75598-OD,2000-02-24
96028-66440-JL,2008-06-20
87022-38103-EH,2018-10-26
93277-3488-ML,2015-09-12
55083-36797-BE,2013-08-01
31471-23656-FG,2016-06-27
33792-30667-MJ,2016-04-06
70369-22605-KJ,1984-08-30
38261-95915-IG,2013-05-09
71655-14909-MK,2016-08-30
28968-73625-DH,2007-02-07
77846-58702-GA,2016-02-06
91516-10908-BN,2015-03-30
4667-87153-BA,2018-03-06
88014-9597-JB,2018-12-10
7700-26106-LD,2017-01-25
97109-99225-FN,1994-07-22
94645-19042-HB,2014-10-18
78083-68313-FN,1984-06-13
50644-55998-BM,2019-04-22
90233-76104-EB,2010-07-15
42262-84502-NO,2011-06-15
14213-25020-OF,2019-07-18
58858-24332-FB,1988-10-17
40551-53946-KI,2019-08-26
20031-9698-BB,2003-04-10
48976-40604-EA,2015-04-06
72158-99479-NH,2000-01-12
83986-74465-LO,1979-04-12
49475-42989-NG,2000-09-05
20917-74837-OH,2015-12-07
31712-42127-FB,1995-06-29
64400-75029-NL,2017-04-11
62627-96869-KN,2005-03-25
74649-14692-OJ,2019-01-01
65619-87606-BF,2012-02-23
95509-26243-OM,2018-09-30
44874-70160-BI,2018-01-25
64791-28125-BG,2019-07-15
20052-84200-BD,2019-01-02
80190-48596-DF,2004-07-03
78397-49041-FN,1975-01-08
34262-97325-IH,2018-08-11
40456-16698-LN,1994-03-17
78918-18611-LA,2007-09-06
16109-37186-HM,2016-07-03
7734-16107-OD,2019-08-16
79062-99409-KH,2016-05-14
16953-45644-LH,2006-12-23
75202-57335-HE,2013-11-12
42344-48364-EB,2019-02-22
78730-31949-HD,2018-10-08
23948-57886-NK,2014-08-02
4506-4371-NE,2017-11-06
56377-92633-ND,2008-10-27
22025-84735-DG,2005-10-13
48930-75802-FA,1996-11-03
2385-36466-HE,1988-05-26
12716-23010-DB,1992-08-16
57102-3297-IB,2019-05-08
48971-60506-MB,2003-08-03
47097-14157-BD,2008-03-24
46003-80631-GB,1970-03-06
46005-42451-BI,2006-09-15
57246-14293-IB,2019-05-11
18011-92140-BI,2019-01-03
49329-59228-EB,1989-12-10
58780-53502-EB,2018-01-09
9255-66434-BH,1988-06-09
6021-82-EJ,1986-07-31
86314-36621-GN,2019-06-19
94907-96605-DO,2018-01-31
32143-55583-IL,1980-07-18
59137-78638-IB,2016-12-30
48427-92414-DD,1997-08-02
20449-95572-OF,2003-08-17
23700-58147-AJ,2001-03-03
72374-26100-LE,2011-01-23
82929-70065-DI,2019-05-18
93612-20409-EB,2002-01-23
16490-6204-JJ,2018-06-04
51132-91485-AG,2019-08-14
54374-88890-BB,2004-04-18
94622-36817-NJ,2011-11-27
27509-14011-FE,2009-06-05
83275-87893-DB,2017-03-26
6097-49527-BM,2011-10-14
7933-41212-DD,2018-07-12
5970-20679-DD,2004-02-21
31524-98030-KO,2016-04-21
41474-41203-MB,1997-09-07
19269-28463-DH,2016-07-20
47448-84235-FN,2010-09-29
67025-81648-KA,2013-12-01
39040-22399-JG,1977-11-22
77373-60868-BO,2017-06-16
99220-8121-GN,2012-01-17
99149-24837-BM,1999-12-14
10161-21028-EG,2017-10-18
78318-11152-BG,2018-09-12
84818-93571-LB,2011-03-27
92534-89918-GB,2018-08-16
59163-78875-MG,2015-09-03
65384-41857-BL,2016-01-18
37965-45933-JL,2016-10-10
94134-80420-JJ,2014-05-07
52508-46003-JI,2015-03-15
55976-2900-EA,2017-11-28
61524-87179-GI,2019-07-18
88296-74595-HB,2007-01-02
92971-26845-BK,1980-06-26
72356-66396-OG,2015-09-23
1870-58900-LN,2001-10-13
82210-77408-MI,2015-12-20
6582-99624-DH,2019-03-15
30733-41239-OE,2019-02-12
13555-85446-BI,2019-02-01
34463-30386-EL,2001-10-13
72052-69898-MN,2011-08-05
50120-14030-LL,2012-03-25
56178-84525-NB,2006-04-30
65095-778-HN,2005-09-25
60043-7295-NG,2017-07-23
92810-49233-HM,2015-12-27
58589-53235-GM,2018-01-11
83893-96840-JI,2012-01-09
36518-24467-LB,2019-03-21
87318-66408-ON,1997-11-07
22437-88225-NB,2017-02-07
57282-26026-EB,2019-03-06
30243-78520-NG,2018-03-11
82093-68028-NL,2017-10-20
89157-52484-EI,1961-03-25
69341-1120-BO,2012-03-14
43560-35967-EB,2018-06-07
91856-28671-JF,2019-07-14
3717-18138-HN,2018-07-31
87204-97843-HK,2018-06-19
62737-95969-BB,1992-11-02
93128-53627-GF,2014-03-04
65980-78729-FB,2018-07-05
32444-36841-DB,2018-07-04
40782-63489-GM,2019-03-03
37202-63741-DL,2019-05-05
49437-51342-FN,2007-04-02
46446-42935-HB,2009-11-06
46023-59622-NE,2014-04-08
85525-61848-JL,2006-02-05
4685-22251-IH,2006-02-20
77845-65494-AE,2008-08-27
62983-82695-AO,2007-07-10
3669-44583-ID,2019-01-28
65706-79308-KK,2016-06-10
85818-85109-BJ,2014-10-03
57315-86793-BM,2008-03-29
95572-86283-DB,1961-05-01
35148-81517-AD,1986-08-29
36699-45718-BD,2013-01-02
83172-31642-FM,2019-08-05
607-24643-LO,2017-08-29
75032-46053-IK,2005-11-02
68363-91496-OK,1987-08-15
90176-68644-AB,1994-08-16
56273-52699-NO,2009-07-03
65294-91410-DM,2015-11-29
89451-62450-OD,2000-05-22
56915-32708-KA,2019-05-22
97501-4733-FG,2018-08-18
33616-93186-FG,2002-10-06
62151-34173-BB,2004-03-28
76080-84505-KF,2014-09-17
16943-1590-MF,2012-03-21
63384-97512-JL,2010-06-23
18140-2921-DF,2019-07-16
66593-49920-HF,2017-01-17
39389-48319-IA,2019-06-22
34643-2212-LB,1999-12-15
45445-18512-DM,2018-11-25
46199-72603-FD,2017-04-30
32365-56703-FG,2017-09-13
12001-57519-LF,2002-07-01
87419-57961-EG,1981-08-26
35390-24840-IO,1991-11-22
78319-80062-HO,2006-06-05
1019-77322-AA,2019-05-06
31545-79691-IF,2019-06-30
27016-40652-ME,2000-12-05
60816-33587-JD,2015-07-27
33418-230-DM,1996-04-19
87200-84933-HI,2017-12-11
62891-6947-BB,2016-07-31
90777-33278-AJ,2018-12-11
6166-7738-HI,2018-03-09
39275-90631-KF,2000-07-05
37554-80079-HL,2017-12-03
71166-64620-DA,2019-08-22
62824-26607-FB,2014-04-25
97262-89350-LF,2018-10-14
78928-21182-IH,2012-02-18
88720-497-BM,1987-03-02
93586-83498-GO,1992-06-18
93156-86095-HF,2012-02-08
12608-3946-KH,2018-02-26
97759-22380-EO,2007-02-14
57471-35167-NM,2018-08-16
66934-9674-JB,2019-03-23
20066-37943-OB,1999-06-28
91896-45647-DL,2006-01-07
66854-13173-AA,1998-01-19
23088-77110-NN,2099-09-05
97334-48682-KL,2014-07-26
13674-40764-BN,2002-12-06
15042-99310-LE,2017-07-06
10937-19548-EK,2019-08-23
35228-70953-EI,2016-09-18
16197-88043-GM,1992-11-29
89728-49515-EB,2019-08-17
77391-87612-IO,2018-04-05
17712-59064-AO,2017-05-28
64147-96274-NE,2015-11-09
36553-25210-EN,2017-08-27
58181-2175-DB,1995-07-11
31621-96254-KM,2012-11-24
24282-7317-MK,2003-09-10
1100-537-LI,2010-05-24
11920-60168-BI,2011-10-09
11604-44076-BE,2013-09-13
84688-68412-KM,2019-06-14
99218-75182-HA,1997-07-27
37241-63848-OD,2018-09-24
48196-53382-LO,2016-06-04
14146-89591-BM,2007-11-24
75106-53458-JH,2014-05-22
68200-19442-KB,2003-01-23
26835-91543-HG,2013-09-19
44976-7003-OF,1997-10-28
98741-53842-HM,2018-02-24
25761-94277-HB,2018-06-11
36292-72108-FB,2002-11-20
12877-58446-GB,2016-01-24
66534-14188-HL,2007-08-19
986-36399-JD,2019-07-18
96949-2438-BN,2007-05-25
26191-65764-OB,2099-06-04
53348-7672-GH,2006-09-11
69484-22097-GK,1979-10-09
31759-99924-AO,2006-04-15
99153-21031-HM,2018-05-20
45911-2588-BG,2018-11-19
93327-85688-JA,1985-07-05
1869-18481-GB,1994-02-21
35178-14174-ED,2014-10-29
52164-95310-EO,2013-04-12
13805-78801-NB,1973-02-16
98072-88865-EO,2011-01-08
49954-90427-AD,2017-07-26
22473-45622-MM,2002-08-06
44859-8666-BK,2017-09-08
48999-94228-AE,2019-02-25
91408-65071-DN,2014-06-20
47404-65103-OA,2003-09-18
18269-82955-OA,2019-06-01
29544-19150-BN,2013-01-13
36503-36764-DI,1984-12-13
31808-80981-MH,2018-01-28
51592-34439-BI,2015-06-02
62056-84415-BF,1993-03-05
61004-60526-DK,2018-01-02
69346-54823-GO,1991-01-30
54054-54975-EE,2014-04-24
32027-63171-BO,2018-05-29
81330-76393-GB,2000-06-28
11920-11200-JM,2014-03-03
14103-91116-KM,2019-08-23
28828-8691-HF,2005-08-02
44046-50196-JB,2010-04-28
50291-78083-OJ,2014-06-11
49290-46623-DN,1996-10-20
81552-2809-KN,2009-04-16
96474-51814-HE,1991-10-01
34525-11748-IB,2019-05-13
38333-37972-BK,2014-12-12
59796-55994-AB,2017-12-05
25689-35762-EH,2017-10-28
45586-11003-GA,2014-02-21
26204-18866-IH,1996-01-31
63135-24839-KI,2018-03-23
54341-15100-EI,2014-06-30
48895-63759-HE,2018-02-17
17709-6561-GI,2018-02-01
91349-66655-MH,2010-12-14
55430-49360-ML,2003-10-11
44732-97440-OB,2007-06-10
17345-94735-FF,2018-08-02
33600-65594-LD,2012-08-30
59049-72875-BL,2017-06-17
68383-42390-GO,2015-10-19
20293-57199-HE,2016-06-04
72457-67914-BL,2019-07-22
59636-58132-EB,2018-02-07
36533-18193-EA,2010-07-18
63346-36854-MI,2014-08-31
83362-95635-II,2007-08-08
915-5199-DF,2013-01-13
55428-85732-ME,2014-10-03
22580-50882-AF,2017-03-16
20256-74958-AB,2004-10-12
71711-73370-BN,2005-08-20
8076-79128-AI,2017-05-02
28408-48237-II,2017-02-27
66443-62502-JD,2015-03-18
3340-39244-NJ,2016-06-12
28514-17383-AH,1981-08-10
43042-84275-GL,1996-11-06
99368-52965-LD,2015-04-03
13131-35476-KL,2013-05-08
29438-44288-IJ,2018-10-07
41558-39986-KM,2011-01-29
39040-70879-JL,2017-10-25
91276-43142-LB,2006-01-27
86769-37405-BH,2007-06-10
93297-85076-NG,2002-01-31
69596-80581-AE,2013-07-05
57567-95151-FK,2018-12-16
15676-74005-LD,2001-09-17
55972-37651-DM,2019-06-11
61669-75753-MB,2010-04-13
28708-29040-MN,1991-12-26
34523-75095-MF,1980-04-11
90023-51222-JO,2019-05-12
38860-64442-NK,2013-05-12
53137-77539-IG,1996-10-08
89202-53537-AO,2010-12-01
49608-42949-DM,2000-02-09
32007-7218-FB,1972-01-21
80627-90757-FL,2017-03-20
89107-4752-BN,2019-07-09
72438-89722-EH,2011-07-26
37672-54914-OD,2019-06-24
75089-6150-JL,2019-08-26
6950-96596-LD,2009-01-11
3066-71320-GI,2019-04-17
48687-31086-AM,2015-02-05
77035-35668-OO,2017-09-05
57699-47424-GN,2019-06-24
92224-87124-OF,2009-07-06
34856-28379-EE,1982-09-17
14922-11616-BG,2008-07-16
95207-42421-IM,2019-08-15
37658-34701-JN,2018-06-14
12639-288-HE,2011-12-19
34414-57031-HB,2019-01-30
27138-64291-AJ,2017-07-20
52541-89457-DH,2009-06-23
49426-95664-KL,1985-09-05
54516-2981-IE,2017-01-07
5229-8257-FB,2014-11-22
64795-55053-MJ,2010-08-27
97089-76051-GD,2001-06-09
50757-79483-DH,2014-05-18
78610-18556-ON,2002-03-21
48216-75533-HL,2013-09-30
54300-16038-IM,1983-02-14
30370-64403-GH,2007-03-24
43855-1121-LM,2005-05-23
32792-31134-KF,2017-05-29
52139-64828-BB,2018-09-10
51214-45423-LH,2010-06-26
74321-46665-EN,2007-01-20
75013-63048-DI,2014-02-25
81843-54531-MN,2015-08-30
75661-66520-LI,2010-09-09
2738-68821-OG,2019-07-14
2459-32930-NB,2011-03-20
79947-91077-DO,2019-07-02
88826-9333-NH,2018-01-01
40517-36157-HA,2010-11-19
79942-78538-EH,2017-08-12
54678-91344-BB,2017-09-12
36064-60558-HO,2009-02-25
35494-21746-HM,2017-12-07
48552-2491-DA,2014-10-14
71303-66813-GA,2010-03-14
17101-42407-BJ,1991-06-03
64636-9960-DG,2013-06-03
30090-66435-OL,2008-06-05
4203-21979-FM,2016-04-04
78662-21197-NI,1974-09-23
80176-24673-OK,2014-10-27
82271-35004-AD,2014-11-19
13467-46430-IA,2013-05-17
11078-68867-KL,2011-08-30
61438-89898-KL,1989-08-28
73641-44457-GK,2019-05-14
38260-65997-HH,2019-07-22
8585-35289-OO,2010-11-24
29136-7484-GK,1991-11-21
47330-20103-LG,2009-05-05
96174-93485-BI,2018-07-16
94320-27603-HD,2013-12-03
54122-53711-EN,2018-11-16
52224-20447-BJ,2012-04-01
8153-3939-LJ,2014-01-24
49808-311-OM,2004-06-02
34478-17879-OK,2019-01-26
81744-98820-BD,2004-07-19
80264-47106-BK,2017-03-21
76886-33649-BD,2016-04-19
40466-28592-IJ,2019-08-04
5157-40391-DA,2018-05-04
93120-90199-OD,1996-04-01
40986-90957-JG,2012-05-29
83088-77832-KB,2012-01-11
78987-69574-GL,2009-07-17
82339-63195-JB,2008-02-20
55304-92431-IO,2006-02-10
27479-66750-KA,2012-12-22
13571-43225-MI,2006-04-20
14650-33735-FL,2011-06-14
43092-71684-AB,2003-06-22
76488-79886-BK,2002-09-02
96126-39687-NI,2009-01-18
31472-82534-MI,2018-12-03
76985-8821-IO,2007-10-18
10381-61047-MF,2014-09-17
63246-93077-OD,2004-06-25
90502-57727-EB,2004-09-27
12878-35192-DB,2013-05-12
48633-91179-LE,2016-08-22
38689-84458-JG,2004-11-08
142-50212-AA,2012-12-18
41923-99413-FD,1995-07-09
60081-98487-HI,1994-07-21
3978-4130-GJ,2018-01-16
98177-69160-EF,1980-04-22
83776-23834-OH,2016-12-19
97722-37034-BD,2015-06-19
10571-90749-KI,1983-10-15
59645-40983-IB,2017-07-07
59541-10425-ID,2019-08-24
67423-45619-KJ,2017-12-05
65793-69762-EM,2014-03-03
92932-84916-HB,2018-02-13
21560-12120-KK,2012-11-26
94614-46720-FK,2003-02-12
12184-53659-EH,2018-03-26
47477-82009-EK,2018-05-19
77090-13161-HG,2019-01-08
44242-38603-GI,2019-03-14
73517-32496-EL,1990-04-20
84927-44773-IL,2004-09-26
11132-80293-IJ,2017-07-12
95557-25819-IA,2002-01-29
13728-56851-JO,2014-02-07
23420-75644-DH,1993-01-07
48208-72193-GK,2008-02-19
76515-28044-LN,2015-06-27
5590-61352-FF,2015-12-12
43679-45752-IK,2016-04-14
30020-44189-NB,1982-01-14
66805-95507-EF,1987-06-28
19148-44786-MG,2015-07-10
85469-56510-FK,1990-11-01
5982-77787-DH,2015-03-31
91843-19929-BG,2014-06-03
92283-33620-EM,2017-04-06
57523-64177-BE,2014-02-17
50254-83160-DM,1991-05-06
60070-83040-KD,2017-05-23
76702-17422-AO,2018-07-23
52879-24419-IN,2017-08-09
71756-81903-ME,2017-03-10
28340-8382-JM,1992-09-13
23317-32301-NO,2019-04-30
49548-68990-NO,2007-03-08
68197-20038-BN,2014-04-08
27085-21303-HJ,2004-03-19
69032-85331-FJ,2016-01-14
58694-55869-NB,2017-03-12
67064-58679-MB,2005-09-05
76397-76147-HO,2012-11-28
73-28815-AO,2012-09-06
36239-6919-KA,2016-08-10
59559-53026-NK,2006-02-17
95671-82439-IF,2015-09-30
49506-98253-HO,2019-07-18
56737-18530-JI,2016-03-24
93993-98973-FH,2017-12-16
52585-85176-BB,2018-10-31
92284-91225-NI,2019-05-17
16704-85308-FO,2014-05-07
52131-22449-GI,2015-07-04
53193-3015-HO,2017-03-01
3950-96912-FF,2006-09-05
31258-3349-BK,1994-09-18
93502-66435-DK,2014-06-15
88837-17348-BI,2017-11-24
18082-82003-AJ,2018-06-14
40283-91044-HA,2010-05-22
1142-31890-MD,2014-04-22
33141-14903-NE,2012-09-05
62810-82362-KM,2015-06-17
12240-41861-KB,2015-12-14
70-46231-BA,2018-12-15
31195-31478-FB,1997-09-08
94976-90073-BB,2014-09-22
43364-30080-BD,2016-01-06
6476-30098-BE,2012-02-28
39686-81723-OH,2015-08-07
15901-66090-BH,2006-12-01
64253-89745-NO,1990-07-31
41638-71596-KM,2015-08-18
64069-95400-LM,2019-02-27
97026-43497-JE,2006-12-01
14375-51592-JB,2019-03-13
53994-14413-EJ,2006-01-10
16883-65512-NK,2009-07-28
78680-42434-JB,2012-10-20
74742-79137-BO,2010-02-23
28345-6879-JD,2014-09-26
1247-83211-KH,2016-09-25
85347-4226-BB,2014-04-23
33381-6760-BK,2018-04-29
84244-82471-IL,2099-01-12
32818-58046-GL,2018-03-30
19910-51980-FF,2016-09-29
90705-97956-AK,2004-04-12
7169-95434-LF,1998-12-16
39327-15063-HM,2016-10-30
75869-7033-BI,2010-01-22
88977-39537-IE,2019-02-18
90608-58600-AN,2014-10-21
45908-97973-JB,1984-09-02
29702-29759-DA,2014-12-16
15440-83746-BG,2018-01-02
71214-77493-HE,1991-07-05
90702-57795-ID,2019-05-04
45402-13773-NL,2016-02-01
85818-94713-MK,2012-05-16
45163-21078-BH,2018-09-15
17241-50565-NL,2011-07-01
89776-42394-BE,2013-12-09
26560-14349-EH,2014-08-15
95735-80930-DA,2019-07-19
44796-95165-GB,2019-07-14
26345-9299-BK,2001-06-19
